organelle	from_haplotype	to_haplotype	mutation_steps	alternative_link
cpDNA	H117	H030	171	TRUE
cpDNA	H078	H031	171	TRUE
cpDNA	H133	H031	171	TRUE
cpDNA	H078	H032	171	TRUE
cpDNA	H133	H032	171	TRUE
cpDNA	H140	H032	171	TRUE
cpDNA	H070	H033	171	TRUE
cpDNA	H089	H033	171	TRUE
cpDNA	H143	H033	171	TRUE
cpDNA	H146	H033	171	TRUE
cpDNA	H113	H034	171	TRUE
cpDNA	H119	H034	171	TRUE
cpDNA	H139	H034	171	TRUE
cpDNA	H118	H035	171	TRUE
cpDNA	H139	H035	171	TRUE
cpDNA	H078	H037	171	TRUE
cpDNA	H140	H037	171	TRUE
cpDNA	H078	H040	171	TRUE
cpDNA	H078	H041	171	TRUE
cpDNA	H080	H042	171	TRUE
cpDNA	H069	H044	171	TRUE
cpDNA	H070	H044	171	TRUE
cpDNA	H106	H044	171	TRUE
cpDNA	H111	H044	171	TRUE
cpDNA	H112	H044	171	TRUE
cpDNA	H117	H044	171	TRUE
cpDNA	H068	H046	171	TRUE
cpDNA	H110	H046	171	TRUE
cpDNA	H142	H046	171	TRUE
cpDNA	H090	H055	171	TRUE
cpDNA	H114	H055	171	TRUE
cpDNA	H120	H055	171	TRUE
cpDNA	H149	H055	171	TRUE
cpDNA	H092	H056	171	TRUE
cpDNA	H095	H056	171	TRUE
cpDNA	H113	H056	171	TRUE
cpDNA	H119	H056	171	TRUE
cpDNA	H139	H056	171	TRUE
cpDNA	H148	H058	171	TRUE
cpDNA	H148	H060	171	TRUE
cpDNA	H147	H061	171	TRUE
cpDNA	H148	H066	171	TRUE
cpDNA	H090	H067	171	TRUE
cpDNA	H114	H067	171	TRUE
cpDNA	H120	H067	171	TRUE
cpDNA	H147	H067	171	TRUE
cpDNA	H149	H067	171	TRUE
cpDNA	H081	H068	171	TRUE
cpDNA	H091	H068	171	TRUE
cpDNA	H150	H068	171	TRUE
cpDNA	H130	H069	171	TRUE
cpDNA	H140	H069	171	TRUE
cpDNA	H145	H069	171	TRUE
cpDNA	H151	H069	171	TRUE
cpDNA	H130	H070	171	TRUE
cpDNA	H140	H070	171	TRUE
cpDNA	H145	H070	171	TRUE
cpDNA	H151	H070	171	TRUE
cpDNA	H147	H076	171	TRUE
cpDNA	H090	H077	171	TRUE
cpDNA	H133	H077	171	TRUE
cpDNA	H149	H077	171	TRUE
cpDNA	H094	H078	171	TRUE
cpDNA	H111	H078	171	TRUE
cpDNA	H117	H078	171	TRUE
cpDNA	H131	H078	171	TRUE
cpDNA	H093	H080	171	TRUE
cpDNA	H097	H080	171	TRUE
cpDNA	H110	H080	171	TRUE
cpDNA	H142	H080	171	TRUE
cpDNA	H121	H081	171	TRUE
cpDNA	H135	H081	171	TRUE
cpDNA	H133	H082	171	TRUE
cpDNA	H121	H089	171	TRUE
cpDNA	H135	H089	171	TRUE
cpDNA	H118	H090	171	TRUE
cpDNA	H110	H091	171	TRUE
cpDNA	H142	H091	171	TRUE
cpDNA	H133	H092	171	TRUE
cpDNA	H140	H094	171	TRUE
cpDNA	H133	H095	171	TRUE
cpDNA	H140	H096	171	TRUE
cpDNA	H130	H106	171	TRUE
cpDNA	H140	H106	171	TRUE
cpDNA	H145	H106	171	TRUE
cpDNA	H151	H106	171	TRUE
cpDNA	H148	H108	171	TRUE
cpDNA	H150	H110	171	TRUE
cpDNA	H145	H111	171	TRUE
cpDNA	H151	H111	171	TRUE
cpDNA	H145	H112	171	TRUE
cpDNA	H151	H112	171	TRUE
cpDNA	H145	H117	171	TRUE
cpDNA	H151	H117	171	TRUE
cpDNA	H149	H118	171	TRUE
cpDNA	H146	H121	171	TRUE
cpDNA	H140	H128	171	TRUE
cpDNA	H143	H130	171	TRUE
cpDNA	H133	H131	171	TRUE
cpDNA	H146	H135	171	TRUE
cpDNA	H148	H141	171	TRUE
cpDNA	H150	H142	171	TRUE
cpDNA	H148	H144	171	TRUE
cpDNA	H010	H001	172	TRUE
cpDNA	H037	H001	172	TRUE
cpDNA	H069	H001	172	TRUE
cpDNA	H070	H001	172	TRUE
cpDNA	H094	H001	172	TRUE
cpDNA	H096	H001	172	TRUE
cpDNA	H106	H001	172	TRUE
cpDNA	H128	H001	172	TRUE
cpDNA	H055	H002	172	TRUE
cpDNA	H077	H002	172	TRUE
cpDNA	H111	H002	172	TRUE
cpDNA	H112	H002	172	TRUE
cpDNA	H117	H002	172	TRUE
cpDNA	H056	H003	172	TRUE
cpDNA	H133	H003	172	TRUE
cpDNA	H140	H003	172	TRUE
cpDNA	H010	H004	172	TRUE
cpDNA	H113	H004	172	TRUE
cpDNA	H119	H004	172	TRUE
cpDNA	H139	H004	172	TRUE
cpDNA	H034	H005	172	TRUE
cpDNA	H035	H005	172	TRUE
cpDNA	H056	H005	172	TRUE
cpDNA	H044	H009	172	TRUE
cpDNA	H130	H009	172	TRUE
cpDNA	H145	H009	172	TRUE
cpDNA	H151	H009	172	TRUE
cpDNA	H046	H010	172	TRUE
cpDNA	H081	H010	172	TRUE
cpDNA	H091	H010	172	TRUE
cpDNA	H150	H010	172	TRUE
cpDNA	H110	H012	172	TRUE
cpDNA	H142	H012	172	TRUE
cpDNA	H113	H029	172	TRUE
cpDNA	H119	H029	172	TRUE
cpDNA	H139	H029	172	TRUE
cpDNA	H056	H030	172	TRUE
cpDNA	H110	H030	172	TRUE
cpDNA	H142	H030	172	TRUE
cpDNA	H056	H033	172	TRUE
cpDNA	H121	H033	172	TRUE
cpDNA	H114	H034	172	TRUE
cpDNA	H120	H034	172	TRUE
cpDNA	H078	H042	172	TRUE
cpDNA	H068	H044	172	TRUE
cpDNA	H110	H044	172	TRUE
cpDNA	H142	H044	172	TRUE
cpDNA	H113	H046	172	TRUE
cpDNA	H119	H046	172	TRUE
cpDNA	H139	H046	172	TRUE
cpDNA	H118	H055	172	TRUE
cpDNA	H090	H056	172	TRUE
cpDNA	H114	H056	172	TRUE
cpDNA	H120	H056	172	TRUE
cpDNA	H149	H056	172	TRUE
cpDNA	H147	H058	172	TRUE
cpDNA	H148	H059	172	TRUE
cpDNA	H147	H060	172	TRUE
cpDNA	H147	H066	172	TRUE
cpDNA	H118	H067	172	TRUE
cpDNA	H130	H068	172	TRUE
cpDNA	H140	H068	172	TRUE
cpDNA	H145	H068	172	TRUE
cpDNA	H151	H068	172	TRUE
cpDNA	H089	H069	172	TRUE
cpDNA	H146	H069	172	TRUE
cpDNA	H089	H070	172	TRUE
cpDNA	H146	H070	172	TRUE
cpDNA	H093	H078	172	TRUE
cpDNA	H097	H078	172	TRUE
cpDNA	H110	H078	172	TRUE
cpDNA	H114	H078	172	TRUE
cpDNA	H142	H078	172	TRUE
cpDNA	H082	H080	172	TRUE
cpDNA	H094	H080	172	TRUE
cpDNA	H096	H080	172	TRUE
cpDNA	H113	H080	172	TRUE
cpDNA	H119	H080	172	TRUE
cpDNA	H139	H080	172	TRUE
cpDNA	H111	H081	172	TRUE
cpDNA	H117	H081	172	TRUE
cpDNA	H106	H089	172	TRUE
cpDNA	H111	H089	172	TRUE
cpDNA	H112	H089	172	TRUE
cpDNA	H117	H089	172	TRUE
cpDNA	H133	H090	172	TRUE
cpDNA	H140	H090	172	TRUE
cpDNA	H113	H091	172	TRUE
cpDNA	H119	H091	172	TRUE
cpDNA	H139	H091	172	TRUE
cpDNA	H146	H106	172	TRUE
cpDNA	H148	H107	172	TRUE
cpDNA	H147	H108	172	TRUE
cpDNA	H148	H109	172	TRUE
cpDNA	H145	H110	172	TRUE
cpDNA	H151	H110	172	TRUE
cpDNA	H146	H111	172	TRUE
cpDNA	H146	H112	172	TRUE
cpDNA	H150	H113	172	TRUE
cpDNA	H140	H115	172	TRUE
cpDNA	H146	H117	172	TRUE
cpDNA	H150	H119	172	TRUE
cpDNA	H130	H121	172	TRUE
cpDNA	H135	H130	172	TRUE
cpDNA	H149	H133	172	TRUE
cpDNA	H150	H139	172	TRUE
cpDNA	H149	H140	172	TRUE
cpDNA	H147	H141	172	TRUE
cpDNA	H145	H142	172	TRUE
cpDNA	H151	H142	172	TRUE
cpDNA	H148	H143	172	TRUE
cpDNA	H147	H144	172	TRUE
cpDNA	H068	H001	173	TRUE
cpDNA	H115	H001	173	TRUE
cpDNA	H110	H002	173	TRUE
cpDNA	H142	H002	173	TRUE
cpDNA	H005	H004	173	TRUE
cpDNA	H114	H004	173	TRUE
cpDNA	H120	H004	173	TRUE
cpDNA	H029	H005	173	TRUE
cpDNA	H046	H005	173	TRUE
cpDNA	H080	H005	173	TRUE
cpDNA	H091	H005	173	TRUE
cpDNA	H150	H005	173	TRUE
cpDNA	H089	H009	173	TRUE
cpDNA	H146	H009	173	TRUE
cpDNA	H044	H010	173	TRUE
cpDNA	H130	H010	173	TRUE
cpDNA	H145	H010	173	TRUE
cpDNA	H151	H010	173	TRUE
cpDNA	H055	H012	173	TRUE
cpDNA	H067	H012	173	TRUE
cpDNA	H077	H012	173	TRUE
cpDNA	H113	H012	173	TRUE
cpDNA	H119	H012	173	TRUE
cpDNA	H139	H012	173	TRUE
cpDNA	H114	H029	173	TRUE
cpDNA	H120	H029	173	TRUE
cpDNA	H055	H030	173	TRUE
cpDNA	H077	H030	173	TRUE
cpDNA	H113	H030	173	TRUE
cpDNA	H119	H030	173	TRUE
cpDNA	H139	H030	173	TRUE
cpDNA	H140	H031	173	TRUE
cpDNA	H055	H033	173	TRUE
cpDNA	H077	H033	173	TRUE
cpDNA	H111	H033	173	TRUE
cpDNA	H112	H033	173	TRUE
cpDNA	H117	H033	173	TRUE
cpDNA	H080	H034	173	TRUE
cpDNA	H118	H034	173	TRUE
cpDNA	H113	H044	173	TRUE
cpDNA	H119	H044	173	TRUE
cpDNA	H139	H044	173	TRUE
cpDNA	H114	H046	173	TRUE
cpDNA	H120	H046	173	TRUE
cpDNA	H133	H055	173	TRUE
cpDNA	H118	H056	173	TRUE
cpDNA	H147	H059	173	TRUE
cpDNA	H133	H067	173	TRUE
cpDNA	H089	H068	173	TRUE
cpDNA	H146	H068	173	TRUE
cpDNA	H130	H077	173	TRUE
cpDNA	H140	H077	173	TRUE
cpDNA	H082	H078	173	TRUE
cpDNA	H096	H078	173	TRUE
cpDNA	H113	H078	173	TRUE
cpDNA	H119	H078	173	TRUE
cpDNA	H139	H078	173	TRUE
cpDNA	H114	H080	173	TRUE
cpDNA	H115	H080	173	TRUE
cpDNA	H120	H080	173	TRUE
cpDNA	H110	H081	173	TRUE
cpDNA	H114	H081	173	TRUE
cpDNA	H142	H081	173	TRUE
cpDNA	H140	H082	173	TRUE
cpDNA	H110	H089	173	TRUE
cpDNA	H142	H089	173	TRUE
cpDNA	H114	H091	173	TRUE
cpDNA	H120	H091	173	TRUE
cpDNA	H140	H092	173	TRUE
cpDNA	H140	H095	173	TRUE
cpDNA	H147	H107	173	TRUE
cpDNA	H147	H109	173	TRUE
cpDNA	H146	H110	173	TRUE
cpDNA	H130	H111	173	TRUE
cpDNA	H130	H112	173	TRUE
cpDNA	H145	H113	173	TRUE
cpDNA	H151	H113	173	TRUE
cpDNA	H150	H114	173	TRUE
cpDNA	H130	H117	173	TRUE
cpDNA	H145	H119	173	TRUE
cpDNA	H151	H119	173	TRUE
cpDNA	H150	H120	173	TRUE
cpDNA	H148	H121	173	TRUE
cpDNA	H140	H131	173	TRUE
cpDNA	H145	H139	173	TRUE
cpDNA	H151	H139	173	TRUE
cpDNA	H146	H142	173	TRUE
cpDNA	H147	H143	173	TRUE
cpDNA	H006	H001	174	TRUE
cpDNA	H031	H001	174	TRUE
cpDNA	H032	H001	174	TRUE
cpDNA	H077	H001	174	TRUE
cpDNA	H082	H001	174	TRUE
cpDNA	H092	H001	174	TRUE
cpDNA	H095	H001	174	TRUE
cpDNA	H131	H001	174	TRUE
cpDNA	H113	H002	174	TRUE
cpDNA	H119	H002	174	TRUE
cpDNA	H139	H002	174	TRUE
cpDNA	H055	H004	174	TRUE
cpDNA	H067	H004	174	TRUE
cpDNA	H077	H004	174	TRUE
cpDNA	H118	H004	174	TRUE
cpDNA	H012	H005	174	TRUE
cpDNA	H030	H005	174	TRUE
cpDNA	H044	H005	174	TRUE
cpDNA	H078	H005	174	TRUE
cpDNA	H145	H005	174	TRUE
cpDNA	H151	H005	174	TRUE
cpDNA	H080	H006	174	TRUE
cpDNA	H089	H010	174	TRUE
cpDNA	H146	H010	174	TRUE
cpDNA	H056	H012	174	TRUE
cpDNA	H114	H012	174	TRUE
cpDNA	H120	H012	174	TRUE
cpDNA	H118	H029	174	TRUE
cpDNA	H114	H030	174	TRUE
cpDNA	H120	H030	174	TRUE
cpDNA	H110	H033	174	TRUE
cpDNA	H142	H033	174	TRUE
cpDNA	H078	H034	174	TRUE
cpDNA	H133	H034	174	TRUE
cpDNA	H133	H035	174	TRUE
cpDNA	H140	H035	174	TRUE
cpDNA	H114	H044	174	TRUE
cpDNA	H120	H044	174	TRUE
cpDNA	H055	H046	174	TRUE
cpDNA	H067	H046	174	TRUE
cpDNA	H077	H046	174	TRUE
cpDNA	H118	H046	174	TRUE
cpDNA	H081	H055	174	TRUE
cpDNA	H091	H055	174	TRUE
cpDNA	H150	H055	174	TRUE
cpDNA	H133	H056	174	TRUE
cpDNA	H081	H067	174	TRUE
cpDNA	H091	H067	174	TRUE
cpDNA	H150	H067	174	TRUE
cpDNA	H148	H069	174	TRUE
cpDNA	H148	H070	174	TRUE
cpDNA	H081	H077	174	TRUE
cpDNA	H091	H077	174	TRUE
cpDNA	H150	H077	174	TRUE
cpDNA	H115	H078	174	TRUE
cpDNA	H120	H078	174	TRUE
cpDNA	H092	H080	174	TRUE
cpDNA	H095	H080	174	TRUE
cpDNA	H118	H080	174	TRUE
cpDNA	H148	H080	174	TRUE
cpDNA	H113	H081	174	TRUE
cpDNA	H119	H081	174	TRUE
cpDNA	H139	H081	174	TRUE
cpDNA	H113	H089	174	TRUE
cpDNA	H119	H089	174	TRUE
cpDNA	H139	H089	174	TRUE
cpDNA	H118	H091	174	TRUE
cpDNA	H148	H106	174	TRUE
cpDNA	H130	H110	174	TRUE
cpDNA	H148	H111	174	TRUE
cpDNA	H148	H112	174	TRUE
cpDNA	H146	H113	174	TRUE
cpDNA	H145	H114	174	TRUE
cpDNA	H151	H114	174	TRUE
cpDNA	H148	H117	174	TRUE
cpDNA	H150	H118	174	TRUE
cpDNA	H146	H119	174	TRUE
cpDNA	H145	H120	174	TRUE
cpDNA	H151	H120	174	TRUE
cpDNA	H147	H121	174	TRUE
cpDNA	H142	H130	174	TRUE
cpDNA	H146	H139	174	TRUE
cpDNA	H003	H001	175	TRUE
cpDNA	H090	H001	175	TRUE
cpDNA	H149	H001	175	TRUE
cpDNA	H005	H002	175	TRUE
cpDNA	H114	H002	175	TRUE
cpDNA	H120	H002	175	TRUE
cpDNA	H080	H003	175	TRUE
cpDNA	H056	H004	175	TRUE
cpDNA	H133	H004	175	TRUE
cpDNA	H140	H004	175	TRUE
cpDNA	H081	H005	175	TRUE
cpDNA	H089	H005	175	TRUE
cpDNA	H146	H005	175	TRUE
cpDNA	H078	H006	175	TRUE
cpDNA	H118	H012	175	TRUE
cpDNA	H133	H029	175	TRUE
cpDNA	H118	H030	175	TRUE
cpDNA	H113	H033	175	TRUE
cpDNA	H119	H033	175	TRUE
cpDNA	H139	H033	175	TRUE
cpDNA	H055	H044	175	TRUE
cpDNA	H067	H044	175	TRUE
cpDNA	H077	H044	175	TRUE
cpDNA	H118	H044	175	TRUE
cpDNA	H056	H046	175	TRUE
cpDNA	H133	H046	175	TRUE
cpDNA	H130	H055	175	TRUE
cpDNA	H140	H055	175	TRUE
cpDNA	H145	H055	175	TRUE
cpDNA	H151	H055	175	TRUE
cpDNA	H081	H056	175	TRUE
cpDNA	H091	H056	175	TRUE
cpDNA	H150	H056	175	TRUE
cpDNA	H130	H067	175	TRUE
cpDNA	H140	H067	175	TRUE
cpDNA	H145	H067	175	TRUE
cpDNA	H151	H067	175	TRUE
cpDNA	H148	H068	175	TRUE
cpDNA	H147	H069	175	TRUE
cpDNA	H147	H070	175	TRUE
cpDNA	H145	H077	175	TRUE
cpDNA	H151	H077	175	TRUE
cpDNA	H092	H078	175	TRUE
cpDNA	H095	H078	175	TRUE
cpDNA	H118	H078	175	TRUE
cpDNA	H148	H078	175	TRUE
cpDNA	H090	H080	175	TRUE
cpDNA	H133	H080	175	TRUE
cpDNA	H147	H080	175	TRUE
cpDNA	H149	H080	175	TRUE
cpDNA	H120	H081	175	TRUE
cpDNA	H114	H089	175	TRUE
cpDNA	H120	H089	175	TRUE
cpDNA	H133	H091	175	TRUE
cpDNA	H140	H091	175	TRUE
cpDNA	H147	H106	175	TRUE
cpDNA	H148	H110	175	TRUE
cpDNA	H147	H111	175	TRUE
cpDNA	H147	H112	175	TRUE
cpDNA	H130	H113	175	TRUE
cpDNA	H146	H114	175	TRUE
cpDNA	H147	H117	175	TRUE
cpDNA	H145	H118	175	TRUE
cpDNA	H151	H118	175	TRUE
cpDNA	H130	H119	175	TRUE
cpDNA	H146	H120	175	TRUE
cpDNA	H139	H130	175	TRUE
cpDNA	H150	H133	175	TRUE
cpDNA	H148	H142	175	TRUE
cpDNA	H055	H001	176	TRUE
cpDNA	H067	H001	176	TRUE
cpDNA	H118	H002	176	TRUE
cpDNA	H078	H003	176	TRUE
cpDNA	H033	H005	176	TRUE
cpDNA	H130	H005	176	TRUE
cpDNA	H133	H012	176	TRUE
cpDNA	H133	H030	176	TRUE
cpDNA	H114	H033	176	TRUE
cpDNA	H120	H033	176	TRUE
cpDNA	H140	H034	176	TRUE
cpDNA	H056	H044	176	TRUE
cpDNA	H133	H044	176	TRUE
cpDNA	H089	H055	176	TRUE
cpDNA	H146	H055	176	TRUE
cpDNA	H130	H056	176	TRUE
cpDNA	H140	H056	176	TRUE
cpDNA	H145	H056	176	TRUE
cpDNA	H151	H056	176	TRUE
cpDNA	H089	H067	176	TRUE
cpDNA	H146	H067	176	TRUE
cpDNA	H147	H068	176	TRUE
cpDNA	H089	H077	176	TRUE
cpDNA	H146	H077	176	TRUE
cpDNA	H090	H078	176	TRUE
cpDNA	H133	H078	176	TRUE
cpDNA	H147	H078	176	TRUE
cpDNA	H149	H078	176	TRUE
cpDNA	H118	H081	176	TRUE
cpDNA	H118	H089	176	TRUE
cpDNA	H147	H110	176	TRUE
cpDNA	H148	H113	176	TRUE
cpDNA	H130	H114	176	TRUE
cpDNA	H146	H118	176	TRUE
cpDNA	H148	H119	176	TRUE
cpDNA	H130	H120	176	TRUE
cpDNA	H145	H133	176	TRUE
cpDNA	H151	H133	176	TRUE
cpDNA	H148	H139	176	TRUE
cpDNA	H147	H142	176	TRUE
cpDNA	H034	H001	177	TRUE
cpDNA	H035	H001	177	TRUE
cpDNA	H056	H001	177	TRUE
cpDNA	H133	H002	177	TRUE
cpDNA	H148	H005	177	TRUE
cpDNA	H080	H012	177	TRUE
cpDNA	H140	H029	177	TRUE
cpDNA	H118	H033	177	TRUE
cpDNA	H140	H046	177	TRUE
cpDNA	H089	H056	177	TRUE
cpDNA	H146	H056	177	TRUE
cpDNA	H148	H056	177	TRUE
cpDNA	H081	H078	177	TRUE
cpDNA	H130	H080	177	TRUE
cpDNA	H140	H080	177	TRUE
cpDNA	H133	H081	177	TRUE
cpDNA	H133	H089	177	TRUE
cpDNA	H140	H089	177	TRUE
cpDNA	H147	H113	177	TRUE
cpDNA	H148	H114	177	TRUE
cpDNA	H130	H118	177	TRUE
cpDNA	H147	H119	177	TRUE
cpDNA	H148	H120	177	TRUE
cpDNA	H146	H133	177	TRUE
cpDNA	H147	H139	177	TRUE
cpDNA	H146	H140	177	TRUE
cpDNA	H150	H140	177	TRUE
cpDNA	H004	H001	178	TRUE
cpDNA	H029	H001	178	TRUE
cpDNA	H046	H001	178	TRUE
cpDNA	H080	H001	178	TRUE
cpDNA	H091	H001	178	TRUE
cpDNA	H150	H001	178	TRUE
cpDNA	H080	H004	178	TRUE
cpDNA	H147	H005	178	TRUE
cpDNA	H078	H012	178	TRUE
cpDNA	H140	H012	178	TRUE
cpDNA	H140	H030	178	TRUE
cpDNA	H133	H033	178	TRUE
cpDNA	H140	H044	178	TRUE
cpDNA	H080	H046	178	TRUE
cpDNA	H148	H055	178	TRUE
cpDNA	H147	H056	178	TRUE
cpDNA	H148	H077	178	TRUE
cpDNA	H130	H078	178	TRUE
cpDNA	H140	H078	178	TRUE
cpDNA	H081	H080	178	TRUE
cpDNA	H091	H080	178	TRUE
cpDNA	H150	H080	178	TRUE
cpDNA	H147	H114	178	TRUE
cpDNA	H148	H118	178	TRUE
cpDNA	H147	H120	178	TRUE
cpDNA	H133	H130	178	TRUE
cpDNA	H145	H140	178	TRUE
cpDNA	H151	H140	178	TRUE
cpDNA	H012	H001	179	TRUE
cpDNA	H030	H001	179	TRUE
cpDNA	H044	H001	179	TRUE
cpDNA	H078	H001	179	TRUE
cpDNA	H145	H001	179	TRUE
cpDNA	H151	H001	179	TRUE
cpDNA	H140	H002	179	TRUE
cpDNA	H078	H004	179	TRUE
cpDNA	H080	H044	179	TRUE
cpDNA	H078	H046	179	TRUE
cpDNA	H147	H055	179	TRUE
cpDNA	H147	H077	179	TRUE
cpDNA	H091	H078	179	TRUE
cpDNA	H150	H078	179	TRUE
cpDNA	H145	H080	179	TRUE
cpDNA	H151	H080	179	TRUE
cpDNA	H140	H081	179	TRUE
cpDNA	H147	H118	179	TRUE
cpDNA	H148	H133	179	TRUE
cpDNA	H002	H001	180	TRUE
cpDNA	H081	H001	180	TRUE
cpDNA	H089	H001	180	TRUE
cpDNA	H146	H001	180	TRUE
cpDNA	H140	H033	180	TRUE
cpDNA	H078	H044	180	TRUE
cpDNA	H145	H078	180	TRUE
cpDNA	H151	H078	180	TRUE
cpDNA	H089	H080	180	TRUE
cpDNA	H146	H080	180	TRUE
cpDNA	H140	H130	180	TRUE
cpDNA	H147	H133	180	TRUE
cpDNA	H033	H001	181	TRUE
cpDNA	H130	H001	181	TRUE
cpDNA	H089	H078	181	TRUE
cpDNA	H146	H078	181	TRUE
cpDNA	H148	H140	181	TRUE
cpDNA	H148	H001	182	TRUE
cpDNA	H147	H140	182	TRUE
cpDNA	H147	H001	183	TRUE
cpDNA	H072	H053	258	TRUE
cpDNA	H071	H019	260	TRUE
cpDNA	H071	H053	260	TRUE
cpDNA	H073	H019	261	TRUE
cpDNA	H074	H019	261	TRUE
cpDNA	H073	H053	261	TRUE
cpDNA	H074	H053	261	TRUE
cpDNA	H072	H054	261	TRUE
cpDNA	H071	H054	263	TRUE
cpDNA	H073	H054	264	TRUE
cpDNA	H074	H054	264	TRUE
cpDNA	H098	H053	266	TRUE
cpDNA	H098	H019	268	TRUE
cpDNA	H103	H019	269	TRUE
cpDNA	H103	H053	269	TRUE
cpDNA	H098	H054	269	TRUE
cpDNA	H104	H019	270	TRUE
cpDNA	H104	H053	270	TRUE
cpDNA	H072	H052	272	TRUE
cpDNA	H103	H054	272	TRUE
cpDNA	H102	H019	273	TRUE
cpDNA	H105	H019	273	TRUE
cpDNA	H072	H051	273	TRUE
cpDNA	H102	H053	273	TRUE
cpDNA	H105	H053	273	TRUE
cpDNA	H104	H054	273	TRUE
cpDNA	H101	H019	274	TRUE
cpDNA	H072	H022	274	TRUE
cpDNA	H072	H050	274	TRUE
cpDNA	H071	H052	274	TRUE
cpDNA	H101	H053	274	TRUE
cpDNA	H099	H019	275	TRUE
cpDNA	H073	H022	275	TRUE
cpDNA	H071	H051	275	TRUE
cpDNA	H073	H052	275	TRUE
cpDNA	H074	H052	275	TRUE
cpDNA	H099	H053	275	TRUE
cpDNA	H072	H021	276	TRUE
cpDNA	H071	H022	276	TRUE
cpDNA	H071	H050	276	TRUE
cpDNA	H073	H051	276	TRUE
cpDNA	H074	H051	276	TRUE
cpDNA	H100	H053	276	TRUE
cpDNA	H102	H054	276	TRUE
cpDNA	H105	H054	276	TRUE
cpDNA	H074	H022	277	TRUE
cpDNA	H073	H050	277	TRUE
cpDNA	H074	H050	277	TRUE
cpDNA	H101	H054	277	TRUE
cpDNA	H100	H019	278	TRUE
cpDNA	H071	H021	278	TRUE
cpDNA	H099	H054	278	TRUE
cpDNA	H073	H021	279	TRUE
cpDNA	H074	H021	279	TRUE
cpDNA	H100	H054	279	TRUE
cpDNA	H072	H020	281	TRUE
cpDNA	H073	H020	282	TRUE
cpDNA	H098	H022	282	TRUE
cpDNA	H098	H052	282	TRUE
cpDNA	H071	H020	283	TRUE
cpDNA	H103	H022	283	TRUE
cpDNA	H098	H051	283	TRUE
cpDNA	H103	H052	283	TRUE
cpDNA	H074	H020	284	TRUE
cpDNA	H098	H021	284	TRUE
cpDNA	H098	H050	284	TRUE
cpDNA	H103	H051	284	TRUE
cpDNA	H104	H052	284	TRUE
cpDNA	H103	H050	285	TRUE
cpDNA	H104	H051	285	TRUE
cpDNA	H104	H022	286	TRUE
cpDNA	H104	H050	286	TRUE
cpDNA	H103	H021	287	TRUE
cpDNA	H102	H052	287	TRUE
cpDNA	H105	H052	287	TRUE
cpDNA	H104	H021	288	TRUE
cpDNA	H102	H051	288	TRUE
cpDNA	H105	H051	288	TRUE
cpDNA	H101	H052	288	TRUE
cpDNA	H098	H020	289	TRUE
cpDNA	H102	H022	289	TRUE
cpDNA	H105	H022	289	TRUE
cpDNA	H102	H050	289	TRUE
cpDNA	H105	H050	289	TRUE
cpDNA	H101	H051	289	TRUE
cpDNA	H099	H052	289	TRUE
cpDNA	H103	H020	290	TRUE
cpDNA	H101	H022	290	TRUE
cpDNA	H101	H050	290	TRUE
cpDNA	H099	H051	290	TRUE
cpDNA	H102	H021	291	TRUE
cpDNA	H105	H021	291	TRUE
cpDNA	H099	H022	291	TRUE
cpDNA	H099	H050	291	TRUE
cpDNA	H100	H051	291	TRUE
cpDNA	H101	H021	292	TRUE
cpDNA	H100	H050	292	TRUE
cpDNA	H100	H052	292	TRUE
cpDNA	H104	H020	293	TRUE
cpDNA	H099	H021	293	TRUE
cpDNA	H100	H022	294	TRUE
cpDNA	H102	H020	296	TRUE
cpDNA	H105	H020	296	TRUE
cpDNA	H100	H021	296	TRUE
cpDNA	H101	H020	297	TRUE
cpDNA	H099	H020	298	TRUE
cpDNA	H100	H020	301	TRUE
cpDNA	H057	H053	309	TRUE
cpDNA	H057	H054	310	TRUE
cpDNA	H057	H022	317	TRUE
cpDNA	H057	H021	323	TRUE
cpDNA	H057	H020	324	TRUE
cpDNA	H057	H051	326	TRUE
cpDNA	H057	H050	327	TRUE
cpDNA	H057	H052	329	TRUE
cpDNA	H116	H025	377	TRUE
cpDNA	H116	H015	388	TRUE
cpDNA	H116	H014	389	TRUE
cpDNA	H116	H013	390	TRUE
cpDNA	H116	H017	390	TRUE
cpDNA	H116	H018	391	TRUE
cpDNA	H116	H023	392	TRUE
cpDNA	H116	H026	393	TRUE
cpDNA	H116	H027	393	TRUE
cpDNA	H116	H024	394	TRUE
cpDNA	H116	H028	394	TRUE
cpDNA	H048	H016	399	TRUE
cpDNA	H079	H016	400	TRUE
cpDNA	H079	H025	400	TRUE
cpDNA	H047	H016	401	TRUE
cpDNA	H061	H016	401	TRUE
cpDNA	H048	H025	401	TRUE
cpDNA	H049	H016	402	TRUE
cpDNA	H060	H016	402	TRUE
cpDNA	H047	H025	403	TRUE
cpDNA	H058	H016	404	TRUE
cpDNA	H049	H025	404	TRUE
cpDNA	H059	H016	405	TRUE
cpDNA	H076	H016	405	TRUE
cpDNA	H061	H025	405	TRUE
cpDNA	H076	H025	405	TRUE
cpDNA	H072	H057	405	TRUE
cpDNA	H066	H016	406	TRUE
cpDNA	H108	H016	406	TRUE
cpDNA	H060	H025	406	TRUE
cpDNA	H066	H025	406	TRUE
cpDNA	H108	H025	406	TRUE
