organelle	population_1	population_2	n_population_1	n_population_2	numerator	denominator	callable_sites_with_at_least_two_calls_per_population	hudson_fst
chloroplast	CY_SIE	QUIN	4	10	380.05	532.983333333	105228	0.713061696738
chloroplast	CY_SIE	RIC	4	10	376.333333333	529.55	105232	0.710666288988
chloroplast	CY_SIE	RSV	4	9	375.051587302	529.569444444	105170	0.708219840167
chloroplast	CY_SIE	SILG	4	10	371.605555556	529.661111111	103440	0.701591164162
chloroplast	CY_SIE	SILR	4	6	376.466666667	535.083333333	103798	0.703566422676
chloroplast	CY_SIE	STI	4	16	371.889448052	528.881439394	104885	0.703162221911
chloroplast	CY_SIE	TIL	4	9	368.285714286	531.111111111	103260	0.693424985057
chloroplast	CY_SIE	TULP	4	17	376.756442577	535.814705882	105233	0.703146887237
chloroplast	CY_WOO	DAN	5	5	174.4	177.733333333	102176	0.981245311328
chloroplast	CY_WOO	DOV	5	7	162.695238095	165.29047619	102171	0.984298925413
chloroplast	CY_WOO	DUD	5	8	171.435714286	179.808333333	102176	0.953435867557
chloroplast	CY_WOO	KIRN	5	9	169.305555556	173.2	102176	0.97751475494
chloroplast	CY_WOO	KIRT	5	10	170.333333333	172.366666667	102153	0.988203442274
chloroplast	CY_WOO	MALV	5	10	171.733333333	174.333333333	102176	0.985086042065
chloroplast	CY_WOO	OCO	5	10	627.607936508	638.532539683	102079	0.982891078378
chloroplast	CY_WOO	QUI1	5	9	66.4	67.9333333333	102173	0.977428851816
chloroplast	CY_WOO	QUI2	5	10	170.055555556	172.044444444	102173	0.988439679669
chloroplast	CY_WOO	QUIN	5	10	170.994444444	173.044444444	102174	0.988153332477
chloroplast	CY_WOO	RIC	5	10	172	174.333333333	102176	0.986615678776
chloroplast	CY_WOO	RSV	5	9	167.718253968	171.352777778	102173	0.978789233203
chloroplast	CY_WOO	SILG	5	10	159.305555556	166.477777778	102149	0.956917840219
chloroplast	CY_WOO	SILR	5	6	170.8	178.533333333	102175	0.956684092606
chloroplast	CY_WOO	STI	5	16	160.105735931	166.214393939	102174	0.963248321256
chloroplast	CY_WOO	TIL	5	9	159.53015873	171.472222222	102172	0.930355696466
chloroplast	CY_WOO	TULP	5	17	170.67605042	178.850980392	102176	0.954291947665
chloroplast	DAN	DOV	5	7	163.323809524	166.185714286	104086	0.982778876186
chloroplast	DAN	DUD	5	8	94.5857142857	103.225	103892	0.916306265786
chloroplast	DAN	KIRN	5	9	92.1055555556	96.2666666667	104092	0.956775161588
chloroplast	DAN	KIRT	5	10	92.6	94.9	104067	0.975763962065
chloroplast	DAN	MALV	5	10	94.5333333333	97.4	104092	0.970568104038
chloroplast	DAN	OCO	5	10	671.007936508	682.199206349	102299	0.9835953051
chloroplast	DAN	QUI1	5	9	168.8	170.6	102617	0.989449003517
chloroplast	DAN	QUI2	5	10	170.748888889	173.004444444	103055	0.986962441556
chloroplast	DAN	QUIN	5	10	171.616666667	173.933333333	104089	0.986680720583
chloroplast	DAN	RIC	5	10	94.8	97.4	104092	0.973305954825
chloroplast	DAN	RSV	5	9	168.518253968	172.419444444	104089	0.977373836873
chloroplast	DAN	SILG	5	10	159.732222222	167.171111111	103480	0.95550134925
chloroplast	DAN	SILR	5	6	9.6	17.6	103764	0.545454545455
chloroplast	DAN	STI	5	16	166.293614719	172.668939394	104089	0.96307775621
chloroplast	DAN	TIL	5	9	160.419047619	172.627777778	103245	0.929277140007
chloroplast	DAN	TULP	5	17	95.3113445378	103.752941176	104092	0.918637519641
chloroplast	DOV	DUD	7	8	160.480952381	168.382142857	104330	0.95307584081
chloroplast	DOV	KIRN	7	9	158.000793651	161.423809524	105862	0.978794851372
chloroplast	DOV	KIRT	7	10	159.695238095	161.257142857	105624	0.990314197968
chloroplast	DOV	MALV	7	10	160.428571429	162.557142857	107052	0.986905703489
chloroplast	DOV	OCO	7	10	670.103174603	680.556349206	102370	0.984640251148
chloroplast	DOV	QUI1	7	9	164.695238095	165.757142857	102684	0.993593610848
chloroplast	DOV	QUI2	7	10	170.884126984	172.401587302	103106	0.991198107041
chloroplast	DOV	QUIN	7	10	171.911904762	173.49047619	106679	0.99090110614
chloroplast	DOV	RIC	7	10	160.695238095	162.557142857	106135	0.988546152269
chloroplast	DOV	RSV	7	9	168.413492063	171.576587302	105435	0.981564528775
chloroplast	DOV	SILG	7	10	4.2119047619	10.5793650794	103479	0.398124531133
chloroplast	DOV	SILR	7	6	160.828571429	168.09047619	103940	0.956797642993
chloroplast	DOV	STI	7	16	160.800974026	166.438203463	105013	0.966130195352
chloroplast	DOV	TIL	7	9	160.314285714	171.784920635	103347	0.933226764734
chloroplast	DOV	TULP	7	17	159.606582633	167.310084034	107079	0.953956741788
chloroplast	DUD	KIRN	8	9	28.5912698413	37.7916666667	104191	0.756549587862
chloroplast	DUD	KIRT	8	10	30.2857142857	37.625	104080	0.80493592786
chloroplast	DUD	MALV	8	10	31.019047619	38.925	104438	0.796892681286
chloroplast	DUD	OCO	8	10	663.493650794	679.599206349	102373	0.97630139146
chloroplast	DUD	QUI1	8	9	165.785714286	172.625	102687	0.960380676528
chloroplast	DUD	QUI2	8	10	165.974603175	173.269444444	103107	0.957898859241
chloroplast	DUD	QUIN	8	10	167.002380952	174.358333333	104204	0.957811294474
chloroplast	DUD	RIC	8	10	31.2857142857	38.925	104206	0.803743462703
chloroplast	DUD	RSV	8	9	163.503968254	172.444444444	104234	0.948154455081
chloroplast	DUD	SILG	8	10	157.557936508	170.036111111	103480	0.926614561333
chloroplast	DUD	SILR	8	6	91.919047619	104.958333333	103904	0.875767027732
chloroplast	DUD	STI	8	16	161.279329004	172.693939394	104217	0.933902657906
chloroplast	DUD	TIL	8	9	155.015873016	172.263888889	103351	0.899874454337
chloroplast	DUD	TULP	8	17	4.03235294118	17.5132352941	104442	0.230246032412
chloroplast	KIRN	KIRT	9	10	1.19444444444	4.05555555556	105520	0.294520547945
chloroplast	KIRN	MALV	9	10	5.03888888889	8.46666666667	105872	0.595144356955
chloroplast	KIRN	OCO	9	10	660.402380952	672.154761905	102364	0.982515364588
chloroplast	KIRN	QUI1	9	9	163.305555556	165.666666667	102682	0.985747820255
chloroplast	KIRN	QUI2	9	10	163.494444444	166.311111111	103110	0.983063869588
chloroplast	KIRN	QUIN	9	10	164.522222222	167.4	105862	0.982808973848
chloroplast	KIRN	RIC	9	10	5.12777777778	8.28888888889	105872	0.618632707775
chloroplast	KIRN	RSV	9	9	159.468253968	163.930555556	105354	0.972779317607
chloroplast	KIRN	SILG	9	10	155.077777778	163.077777778	103481	0.950943653335
chloroplast	KIRN	SILR	9	6	89.4388888889	98	103849	0.912641723356
chloroplast	KIRN	STI	9	16	158.799170274	165.735606061	104936	0.958147582458
chloroplast	KIRN	TIL	9	9	152.924603175	165.694444444	103309	0.922931385463
chloroplast	KIRN	TULP	9	17	31.8169000934	40.8196078431	105872	0.779451390509
chloroplast	KIRT	MALV	10	10	6.73333333333	8.3	105635	0.81124497992
chloroplast	KIRT	OCO	10	10	661.207936508	671.099206349	102276	0.985261091434
chloroplast	KIRT	QUI1	10	9	165	165.5	102592	0.996978851964
chloroplast	KIRT	QUI2	10	10	164.788888889	165.744444444	103031	0.994234765704
chloroplast	KIRT	QUIN	10	10	165.55	166.566666667	105625	0.993896337803
chloroplast	KIRT	RIC	10	10	7	8.3	105597	0.843373493976
chloroplast	KIRT	RSV	10	9	160.718253968	163.319444444	105246	0.984072989686
chloroplast	KIRT	SILG	10	10	155.372222222	161.511111111	103472	0.961990919097
chloroplast	KIRT	SILR	10	6	91.1333333333	97.8333333333	103760	0.931516183986
chloroplast	KIRT	STI	10	16	160.493614719	165.568939394	104846	0.969346154575
chloroplast	KIRT	TIL	10	9	154.619047619	165.527777778	103221	0.93409728382
chloroplast	KIRT	TULP	10	17	33.5113445378	40.6529411765	105635	0.824327676375
chloroplast	MALV	OCO	10	10	665.941269841	676.399206349	102375	0.984538810203
chloroplast	MALV	QUI1	10	9	165.733333333	166.8	102688	0.993605115907
chloroplast	MALV	QUI2	10	10	165.922222222	167.444444444	103110	0.990909090909
chloroplast	MALV	QUIN	10	10	166.95	168.533333333	106680	0.990605221519
chloroplast	MALV	RIC	10	10	7.73333333333	9.6	106146	0.805555555556
chloroplast	MALV	RSV	10	9	163.451587302	166.619444444	105438	0.980987470259
chloroplast	MALV	SILG	10	10	157.505555556	164.211111111	103481	0.959165031464
chloroplast	MALV	SILR	10	6	91.8666666667	99.1333333333	103946	0.926698049765
chloroplast	MALV	STI	10	16	161.226948052	166.868939394	105018	0.966189086103
chloroplast	MALV	TIL	10	9	155.352380952	166.827777778	103352	0.931214112073
chloroplast	MALV	TULP	10	17	34.2446778711	41.9529411765	107322	0.816264054696
chloroplast	OCO	QUI1	10	9	624.007936508	633.399206349	102322	0.985173221332
chloroplast	OCO	QUI2	10	10	670.396825397	680.243650794	102351	0.985524561111
chloroplast	OCO	QUIN	10	10	671.424603175	681.332539683	102372	0.985458001885
chloroplast	OCO	RIC	10	10	666.207936508	676.399206349	102375	0.984933054703
chloroplast	OCO	RSV	10	9	661.25952381	672.751984127	102371	0.982917240545
chloroplast	OCO	SILG	10	10	667.18015873	682.21031746	102271	0.977968438258
chloroplast	OCO	SILR	10	6	668.341269841	683.932539683	102375	0.977203497514
chloroplast	OCO	STI	10	16	665.701551227	679.668145743	102373	0.979450862007
chloroplast	OCO	TIL	10	9	659.071428571	678.871428571	102370	0.970833947097
chloroplast	OCO	TULP	10	17	663.24869281	679.28155929	102375	0.976397318224
chloroplast	QUI1	QUI2	9	10	166.188888889	166.644444444	102664	0.997266302174
chloroplast	QUI1	QUIN	9	10	167.216666667	167.733333333	102685	0.996919713831
chloroplast	QUI1	RIC	9	10	166	166.8	102688	0.99520383693
chloroplast	QUI1	RSV	9	9	163.718253968	165.819444444	102686	0.987328443397
chloroplast	QUI1	SILG	9	10	161.772222222	167.411111111	102588	0.966317116878
chloroplast	QUI1	SILR	9	6	166.133333333	172.333333333	102686	0.964023210832
chloroplast	QUI1	STI	9	16	161.493614719	166.068939394	102686	0.972449244922
chloroplast	QUI1	TIL	9	9	155.619047619	166.027777778	102681	0.93730729702
chloroplast	QUI1	TULP	9	17	166.511344538	173.152941176	102687	0.96164317745
chloroplast	QUI2	QUIN	10	10	0.916666666667	1.88888888889	103108	0.485294117647
chloroplast	QUI2	RIC	10	10	166.188888889	167.444444444	103110	0.992501658925
chloroplast	QUI2	RSV	10	9	27.5738095238	30.1305555556	103108	0.915144411226
chloroplast	QUI2	SILG	10	10	167.681111111	173.775555556	103027	0.964929219044
chloroplast	QUI2	SILR	10	6	168.322222222	174.977777778	103108	0.961963423927
chloroplast	QUI2	STI	10	16	25.6825036075	30.7133838384	103110	0.836199089708
chloroplast	QUI2	TIL	10	9	19.5857142857	30.45	103080	0.643209007741
chloroplast	QUI2	TULP	10	17	166.700233427	173.797385621	103109	0.959164217754
chloroplast	QUIN	RIC	10	10	167.216666667	168.533333333	106131	0.9921875
chloroplast	QUIN	RSV	10	9	28.6349206349	31.2527777778	105370	0.916236017116
chloroplast	QUIN	SILG	10	10	168.522222222	174.677777778	103479	0.964760511418
chloroplast	QUIN	SILR	10	6	169.35	176.066666667	103864	0.961851571374
chloroplast	QUIN	STI	10	16	26.7102813853	31.8022727273	104952	0.839885929359
chloroplast	QUIN	TIL	10	9	20.6357142857	31.5611111111	103325	0.653833580607
chloroplast	QUIN	TULP	10	17	167.728011204	174.88627451	106694	0.959069038863
chloroplast	RIC	RSV	10	9	163.718253968	166.619444444	105364	0.982587923721
chloroplast	RIC	SILG	10	10	157.772222222	164.211111111	103481	0.960788957304
chloroplast	RIC	SILR	10	6	90.8	97.8	103860	0.928425357873
chloroplast	RIC	STI	10	16	161.493614719	166.868939394	104951	0.967787146638
chloroplast	RIC	TIL	10	9	155.619047619	166.827777778	103320	0.9328125669
chloroplast	RIC	TULP	10	17	34.5113445378	41.9529411765	106145	0.822620382982
chloroplast	RSV	SILG	9	10	165.49047619	173.230555556	103478	0.955319202549
chloroplast	RSV	SILR	9	6	165.851587302	174.152777778	103930	0.95233386121
chloroplast	RSV	STI	9	16	19.2118686869	25.8883838384	105009	0.74210382567
chloroplast	RSV	TIL	9	9	13.1498015873	25.6597222222	103350	0.512468586893
chloroplast	RSV	TULP	9	17	164.229598506	172.972385621	105438	0.949455590362
chloroplast	SILG	SILR	10	6	157.905555556	169.744444444	103467	0.930254631145
chloroplast	SILG	STI	10	16	157.877958153	168.092171717	103480	0.93923444822
chloroplast	SILG	TIL	10	9	157.391269841	173.438888889	103147	0.907473928423
chloroplast	SILG	TULP	10	17	156.68356676	168.964052288	103481	0.927318945295
chloroplast	SILR	STI	6	16	163.626948052	174.402272727	103922	0.938215686603
chloroplast	SILR	TIL	6	9	157.752380952	174.361111111	103352	0.904745214957
chloroplast	SILR	TULP	6	17	92.6446778711	105.48627451	103946	0.878262866915
chloroplast	STI	TIL	16	9	7.01544011544	21.9994949495	103351	0.31889096234
chloroplast	STI	TULP	16	17	160.927383499	172.144304813	105017	0.934840009223
chloroplast	TIL	TULP	9	17	155.868954248	172.919281046	103352	0.901397191254
