sample_id	organelle	best_k	species	popcode	population_name	plot_group	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8
TULP_LP_142_Du-304	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_143_Du-305	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_144_Du-306	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_145_Du-307	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_146_Du-308	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_147_Du-309	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_148_Du-310	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
DU-173	mtDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
DU-229	mtDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
DU-247	mtDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
DU-254	mtDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
DU-270	mtDNA	8				initial_du_dash	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU-297	mtDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
DU-443	mtDNA	8				initial_du_dash	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU-4A	mtDNA	8				initial_du_dash	0.00001000	0.00001000	0.32331900	0.00001000	0.67662100	0.00001000	0.00001000	0.00001000
DU014LP012	mtDNA	8				initial_du_lp	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
DU037LP013	mtDNA	8				initial_du_lp	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
DU059LP015	mtDNA	8				initial_du_lp	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU078LP011	mtDNA	8				initial_du_lp	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU079LP010	mtDNA	8				initial_du_lp	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
