organelle	population_1	population_2	n_population_1	n_population_2	numerator	denominator	callable_sites_with_at_least_two_calls_per_population	hudson_fst
chloroplast	CY_CAS	RIC	5	10	140.7	248.5	102020	0.566197183099
chloroplast	CY_CAS	RSV	5	9	137.111111111	246.111111111	102018	0.557110609481
chloroplast	CY_CAS	SILG	5	10	137.7	250.311111111	101973	0.550115411932
chloroplast	CY_CAS	SILR	5	6	140.833333333	253.533333333	102019	0.555482513805
chloroplast	CY_CAS	STI	5	16	136.157900433	247.747510823	102019	0.549583323687
chloroplast	CY_CAS	TIL	5	9	131.038888889	248.376190476	102019	0.527582328393
chloroplast	CY_CAS	TULP	5	17	141.211344538	254.852941176	102020	0.55408952271
chloroplast	CY_HICN	CY_HICS	5	5	604.766666667	605.85	101754	0.998211878628
chloroplast	CY_HICN	CY_HUN	5	5	548.7	549.9	101608	0.997817785052
chloroplast	CY_HICN	CY_SIE	5	4	1.28333333333	153.95	101750	0.00833603983977
chloroplast	CY_HICN	CY_WOO	5	5	609.2	610.683333333	101721	0.997571026992
chloroplast	CY_HICN	DAN	5	5	648.4	650.95	101746	0.996082648437
chloroplast	CY_HICN	DOV	5	7	646.128571429	647.607142857	101759	0.997716869795
chloroplast	CY_HICN	DUD	5	8	646.385714286	653.975	101770	0.988395143982
chloroplast	CY_HICN	KIRN	5	9	642.35	644.794444444	101770	0.996208955481
chloroplast	CY_HICN	KIRT	5	10	643.6	644.35	101706	0.998836036316
chloroplast	CY_HICN	MALV	5	10	646.333333333	648.15	101769	0.997197150865
chloroplast	CY_HICN	OCO	5	10	552.492063492	562.502380952	101690	0.982203955398
chloroplast	CY_HICN	QUI1	5	9	599.6	600.35	101762	0.998750728742
chloroplast	CY_HICN	QUI2	5	10	651.788888889	652.994444444	101761	0.998153804269
chloroplast	CY_HICN	QUIN	5	10	652.921428571	654.225	101768	0.998007457024
chloroplast	CY_HICN	RIC	5	10	646.6	648.15	101770	0.997608578261
chloroplast	CY_HICN	RSV	5	9	647.211111111	649.961111111	101764	0.995768977631
chloroplast	CY_HICN	SILG	5	10	643.4	649.761111111	101727	0.990210077208
chloroplast	CY_HICN	SILR	5	6	646.066666667	652.35	101767	0.990368156153
chloroplast	CY_HICN	STI	5	16	643.657900433	648.997510823	101768	0.991772525625
chloroplast	CY_HICN	TIL	5	9	640.961111111	652.048412698	101758	0.982996198792
chloroplast	CY_HICN	TULP	5	17	646.993697479	654.385294118	101770	0.988704519027
chloroplast	CY_HICS	CY_HUN	5	5	620.266666667	621.05	101910	0.99873869522
chloroplast	CY_HICS	CY_SIE	5	4	318.75	471	102743	0.676751592357
chloroplast	CY_HICS	CY_WOO	5	5	63.9666666667	65.0333333333	101980	0.983598154792
chloroplast	CY_HICS	DAN	5	5	171.966666667	174.1	102733	0.98774650584
chloroplast	CY_HICS	DOV	5	7	159.695238095	160.757142857	102773	0.993394354098
chloroplast	CY_HICS	DUD	5	8	168.952380952	176.125	102783	0.959275406401
chloroplast	CY_HICS	KIRN	5	9	166.472222222	168.5	102783	0.987965710518
chloroplast	CY_HICS	KIRT	5	10	168.166666667	168.5	102701	0.998021760633
chloroplast	CY_HICS	MALV	5	10	168.9	170.3	102783	0.991779213153
chloroplast	CY_HICS	OCO	5	10	626.280952381	636.152380952	102017	0.984482603749
chloroplast	CY_HICS	QUI1	5	9	46.1666666667	46.5	102334	0.992831541219
chloroplast	CY_HICS	QUI2	5	10	169.355555556	170.144444444	102703	0.995363416705
chloroplast	CY_HICS	QUIN	5	10	170.488095238	171.375	102767	0.99482477163
chloroplast	CY_HICS	RIC	5	10	169.166666667	170.3	102774	0.993345077315
chloroplast	CY_HICS	RSV	5	9	166.777777778	169.111111111	102781	0.986202365309
chloroplast	CY_HICS	SILG	5	10	156.966666667	162.911111111	102715	0.963511117174
chloroplast	CY_HICS	SILR	5	6	169.3	175.333333333	102782	0.965589353612
chloroplast	CY_HICS	STI	5	16	159.086688312	164.009632035	102782	0.969983813378
chloroplast	CY_HICS	TIL	5	9	158.75	169.420634921	102758	0.937016911041
chloroplast	CY_HICS	TULP	5	17	168.078011204	175.052941176	102783	0.960155311158
chloroplast	CY_HUN	CY_SIE	5	4	416.433333333	568.8	101896	0.732126113455
chloroplast	CY_HUN	CY_WOO	5	5	621.8	622.983333333	101794	0.998100537735
chloroplast	CY_HUN	DAN	5	5	663	665.25	101913	0.996617812852
chloroplast	CY_HUN	DOV	5	7	662.628571429	663.807142857	101903	0.998224527348
chloroplast	CY_HUN	DUD	5	8	656.028571429	662.925	101913	0.989596970138
chloroplast	CY_HUN	KIRN	5	9	653.294444444	655.438888889	101913	0.996728231295
chloroplast	CY_HUN	KIRT	5	10	652.6	653.05	101891	0.999310925657
chloroplast	CY_HUN	MALV	5	10	658.833333333	660.35	101913	0.997703238182
chloroplast	CY_HUN	OCO	5	10	61.3476190476	70.669047619	101822	0.86809743607
chloroplast	CY_HUN	QUI1	5	9	617.1	617.55	101865	0.999271314064
chloroplast	CY_HUN	QUI2	5	10	662.988888889	663.894444444	101912	0.998635994678
chloroplast	CY_HUN	QUIN	5	10	663.858928571	664.8625	101911	0.99849055793
chloroplast	CY_HUN	RIC	5	10	659.1	660.35	101913	0.998107064436
chloroplast	CY_HUN	RSV	5	9	654.044444444	656.494444444	101911	0.996268056766
chloroplast	CY_HUN	SILG	5	10	658.85	664.911111111	101901	0.990884328732
chloroplast	CY_HUN	SILR	5	6	661.233333333	667.383333333	101912	0.990784906226
chloroplast	CY_HUN	STI	5	16	658.407900433	663.447510823	101912	0.992403904895
chloroplast	CY_HUN	TIL	5	9	652.016666667	662.803968254	101912	0.983724748034
chloroplast	CY_HUN	TULP	5	17	656.964285714	664.055882353	101913	0.989320783345
chloroplast	CY_SIE	CY_WOO	4	5	314.533333333	467.183333333	101943	0.673254610966
chloroplast	CY_SIE	DAN	4	5	379.133333333	532.85	103648	0.711519814832
chloroplast	CY_SIE	DOV	4	7	374.361904762	527.007142857	104988	0.710354517649
chloroplast	CY_SIE	DUD	4	8	376.119047619	534.875	103799	0.70319055409
chloroplast	CY_SIE	KIRN	4	9	372.472222222	526.083333333	105001	0.708009926606
chloroplast	CY_SIE	KIRT	4	10	373.833333333	525.75	104907	0.711047709621
chloroplast	CY_SIE	MALV	4	10	376.066666667	529.05	105000	0.710833884636
chloroplast	CY_SIE	OCO	4	10	420.475396825	581.652380952	102009	0.722898092735
chloroplast	CY_SIE	QUI1	4	9	313.833333333	465.75	102304	0.673823582036
chloroplast	CY_SIE	QUI2	4	10	379.022222222	531.394444444	102796	0.713259662732
chloroplast	CY_SIE	QUIN	4	10	380.154761905	532.625	104976	0.713738112001
chloroplast	CY_SIE	RIC	4	10	376.333333333	529.05	104986	0.711337932773
chloroplast	CY_SIE	RSV	4	9	374.944444444	528.861111111	104950	0.708965807028
chloroplast	CY_SIE	SILG	4	10	371.633333333	529.161111111	103039	0.702306585896
chloroplast	CY_SIE	SILR	4	6	376.466666667	534.083333333	103532	0.704883757216
chloroplast	CY_SIE	STI	4	16	371.703733766	528.210010823	104543	0.70370444738
chloroplast	CY_SIE	TIL	4	9	368.25	530.503968254	102953	0.694151263773
chloroplast	CY_SIE	TULP	4	17	376.756442577	535.314705882	105001	0.703803647531
chloroplast	CY_WOO	DAN	5	5	176	178.533333333	101974	0.985810306199
chloroplast	CY_WOO	DOV	5	7	164.128571429	165.59047619	101972	0.991171564962
chloroplast	CY_WOO	DUD	5	8	173.035714286	180.608333333	101982	0.958071596654
chloroplast	CY_WOO	KIRN	5	9	170.905555556	173.333333333	101982	0.985993589744
chloroplast	CY_WOO	KIRT	5	10	171.933333333	172.666666667	101942	0.995752895753
chloroplast	CY_WOO	MALV	5	10	173.333333333	175.133333333	101982	0.989722116483
chloroplast	CY_WOO	OCO	5	10	628.314285714	638.585714286	101845	0.98391534865
chloroplast	CY_WOO	QUI1	5	9	68	68.7333333333	101976	0.989330746848
chloroplast	CY_WOO	QUI2	5	10	171.655555556	172.844444444	101980	0.993121625096
chloroplast	CY_WOO	QUIN	5	10	172.671428571	173.958333333	101980	0.992602224123
chloroplast	CY_WOO	RIC	5	10	173.6	175.133333333	101982	0.991244765893
chloroplast	CY_WOO	RSV	5	9	169.211111111	171.944444444	101980	0.984103392569
chloroplast	CY_WOO	SILG	5	10	160.933333333	167.277777778	101962	0.962072401196
chloroplast	CY_WOO	SILR	5	6	172.066666667	178.5	101981	0.9639589169
chloroplast	CY_WOO	STI	5	16	161.520021645	166.842965368	101981	0.968096085375
chloroplast	CY_WOO	TIL	5	9	161.094444444	172.165079365	101981	0.935697558637
chloroplast	CY_WOO	TULP	5	17	172.27605042	179.650980392	101982	0.958948568185
chloroplast	DAN	DOV	5	7	163.157142857	165.685714286	103688	0.98473874806
chloroplast	DAN	DUD	5	8	94.5857142857	103.225	103600	0.916306265786
chloroplast	DAN	KIRN	5	9	92.1055555556	95.6	103703	0.963447233845
chloroplast	DAN	KIRT	5	10	92.6	94.4	103662	0.98093220339
chloroplast	DAN	MALV	5	10	94.5333333333	97.4	103703	0.970568104038
chloroplast	DAN	OCO	5	10	670.114285714	681.452380952	101975	0.98336186716
chloroplast	DAN	QUI1	5	9	168.8	170.6	102295	0.989449003517
chloroplast	DAN	QUI2	5	10	170.748888889	173.004444444	102834	0.986962441556
chloroplast	DAN	QUIN	5	10	171.671428571	174.025	103698	0.986475670573
chloroplast	DAN	RIC	5	10	94.8	97.4	103703	0.973305954825
chloroplast	DAN	RSV	5	9	168.411111111	172.211111111	103697	0.977934060262
chloroplast	DAN	SILG	5	10	159.76	167.171111111	103078	0.955667512994
chloroplast	DAN	SILR	5	6	9.6	17.1	103507	0.561403508772
chloroplast	DAN	STI	5	16	166.107900433	172.497510823	103699	0.962958245837
chloroplast	DAN	TIL	5	9	160.383333333	172.520634921	102939	0.929647247166
chloroplast	DAN	TULP	5	17	95.3113445378	103.752941176	103703	0.918637519641
chloroplast	DOV	DUD	7	8	160.314285714	167.882142857	104000	0.95492160742
chloroplast	DOV	KIRN	7	9	157.834126984	160.257142857	105565	0.98488045007
chloroplast	DOV	KIRT	7	10	159.528571429	160.257142857	105286	0.995453735069
chloroplast	DOV	MALV	7	10	160.261904762	162.057142857	106739	0.988922190879
chloroplast	DOV	OCO	7	10	668.042857143	678.30952381	102023	0.984864333602
chloroplast	DOV	QUI1	7	9	164.528571429	165.257142857	102345	0.995591286307
chloroplast	DOV	QUI2	7	10	170.717460317	171.901587302	102838	0.993111599476
chloroplast	DOV	QUIN	7	10	171.85	173.132142857	106380	0.992594426223
chloroplast	DOV	RIC	7	10	160.528571429	162.057142857	105832	0.990567700987
chloroplast	DOV	RSV	7	9	168.13968254	170.868253968	105158	0.984031138815
chloroplast	DOV	SILG	7	10	4.28412698413	10.6238095238	103078	0.403257134319
chloroplast	DOV	SILR	7	6	160.661904762	167.09047619	103666	0.961526404286
chloroplast	DOV	STI	7	16	160.448593074	165.766774892	104661	0.967917685425
chloroplast	DOV	TIL	7	9	160.111904762	171.177777778	103027	0.935354500102
chloroplast	DOV	TULP	7	17	159.439915966	166.810084034	106822	0.955817011244
chloroplast	DUD	KIRN	8	9	28.5912698413	37.125	103892	0.77013521458
chloroplast	DUD	KIRT	8	10	30.2857142857	37.125	103776	0.815776815777
chloroplast	DUD	MALV	8	10	31.019047619	38.925	104085	0.796892681286
chloroplast	DUD	OCO	8	10	662.242857143	678.227380952	102037	0.976431910214
chloroplast	DUD	QUI1	8	9	165.785714286	172.625	102356	0.960380676528
chloroplast	DUD	QUI2	8	10	165.974603175	173.269444444	102850	0.957898859241
chloroplast	DUD	QUIN	8	10	167.107142857	174.5	103885	0.957634056488
chloroplast	DUD	RIC	8	10	31.2857142857	38.925	103898	0.803743462703
chloroplast	DUD	RSV	8	9	163.396825397	172.236111111	103899	0.948679253977
chloroplast	DUD	SILG	8	10	157.585714286	170.036111111	103080	0.926777925324
chloroplast	DUD	SILR	8	6	91.919047619	104.458333333	103655	0.879958972021
chloroplast	DUD	STI	8	16	161.093614719	172.522510823	103868	0.933754174749
chloroplast	DUD	TIL	8	9	154.98015873	172.156746032	103039	0.900227044844
chloroplast	DUD	TULP	8	17	4.03235294118	17.5132352941	104173	0.230246032412
chloroplast	KIRN	KIRT	9	10	1.19444444444	2.66666666667	105238	0.447916666667
chloroplast	KIRN	MALV	9	10	5.03888888889	7.8	105585	0.646011396011
chloroplast	KIRN	OCO	9	10	659.508730159	670.741269841	102037	0.983253543225
chloroplast	KIRN	QUI1	9	9	163.305555556	165	102356	0.989730639731
chloroplast	KIRN	QUI2	9	10	163.494444444	165.644444444	102851	0.987020391736
chloroplast	KIRN	QUIN	9	10	164.626984127	166.875	105550	0.986528743832
chloroplast	KIRN	RIC	9	10	5.26111111111	7.75555555556	105566	0.678366762178
chloroplast	KIRN	RSV	9	9	159.361111111	163.055555556	105110	0.97734241908
chloroplast	KIRN	SILG	9	10	155.105555556	162.411111111	103080	0.955018129575
chloroplast	KIRN	SILR	9	6	89.4388888889	96.8333333333	103596	0.92363740677
chloroplast	KIRN	STI	9	16	158.613455988	164.897510823	104605	0.961891148006
chloroplast	KIRN	TIL	9	9	152.888888889	164.920634921	103003	0.927045235804
chloroplast	KIRN	TULP	9	17	31.8169000934	40.1529411765	105586	0.792392765291
chloroplast	KIRT	MALV	10	10	6.73333333333	7.8	105306	0.863247863248
chloroplast	KIRT	OCO	10	10	660.314285714	669.852380952	101943	0.985760899701
chloroplast	KIRT	QUI1	10	9	165	165	102254	1
chloroplast	KIRT	QUI2	10	10	164.788888889	165.244444444	102793	0.997243141474
chloroplast	KIRT	QUIN	10	10	165.571428571	166.125	105295	0.996667741589
chloroplast	KIRT	RIC	10	10	7	7.2	105262	0.972222222222
chloroplast	KIRT	RSV	10	9	160.611111111	162.611111111	104989	0.987700717458
chloroplast	KIRT	SILG	10	10	155.4	161.011111111	103047	0.965150783245
chloroplast	KIRT	SILR	10	6	91.1333333333	96.8333333333	103490	0.941135972461
chloroplast	KIRT	STI	10	16	160.307900433	164.897510823	104498	0.972166891018
chloroplast	KIRT	TIL	10	9	154.583333333	164.920634921	102908	0.937319538017
chloroplast	KIRT	TULP	10	17	33.5113445378	40.1529411765	105306	0.834592524382
chloroplast	MALV	OCO	10	10	665.047619048	675.652380952	102036	0.984304411257
chloroplast	MALV	QUI1	10	9	165.733333333	166.8	102355	0.993605115907
chloroplast	MALV	QUI2	10	10	165.922222222	167.444444444	102849	0.990909090909
chloroplast	MALV	QUIN	10	10	167.054761905	168.675	106400	0.990394319874
chloroplast	MALV	RIC	10	10	7.73333333333	9.6	105852	0.805555555556
chloroplast	MALV	RSV	10	9	163.344444444	166.411111111	105169	0.98157174334
chloroplast	MALV	SILG	10	10	157.533333333	164.211111111	103079	0.959334190405
chloroplast	MALV	SILR	10	6	91.8666666667	98.6333333333	103681	0.931395741805
chloroplast	MALV	STI	10	16	161.041233766	166.697510823	104673	0.966068617171
chloroplast	MALV	TIL	10	9	155.316666667	166.720634921	103039	0.931598339585
chloroplast	MALV	TULP	10	17	34.2446778711	41.9529411765	106913	0.816264054696
chloroplast	OCO	QUI1	10	9	623.114285714	632.652380952	102006	0.984923639703
chloroplast	OCO	QUI2	10	10	669.503174603	679.496825397	101984	0.985292571768
chloroplast	OCO	QUIN	10	10	670.635714286	680.727380952	102008	0.985175171516
chloroplast	OCO	RIC	10	10	665.314285714	675.652380952	102017	0.984699091531
chloroplast	OCO	RSV	10	9	660.258730159	671.796825397	102030	0.982825022683
chloroplast	OCO	SILG	10	10	665.314285714	680.463492063	101962	0.97773693001
chloroplast	OCO	SILR	10	6	667.447619048	682.685714286	102034	0.977679194219
chloroplast	OCO	STI	10	16	664.622186147	678.749891775	102033	0.979185697414
chloroplast	OCO	TIL	10	9	658.142063492	678.017460317	102032	0.970686010334
chloroplast	OCO	TULP	10	17	662.355042017	678.534733894	102037	0.976154954097
chloroplast	QUI1	QUI2	9	10	166.188888889	166.644444444	102309	0.997266302174
chloroplast	QUI1	QUIN	9	10	167.321428571	167.875	102333	0.99670247846
chloroplast	QUI1	RIC	9	10	166	166.8	102340	0.99520383693
chloroplast	QUI1	RSV	9	9	163.611111111	165.611111111	102351	0.987923515599
chloroplast	QUI1	SILG	9	10	161.8	167.411111111	102275	0.966483042411
chloroplast	QUI1	SILR	9	6	166.133333333	171.833333333	102354	0.966828322017
chloroplast	QUI1	STI	9	16	161.307900433	165.897510823	102355	0.972334663933
chloroplast	QUI1	TIL	9	9	155.583333333	165.920634921	102344	0.937697311777
chloroplast	QUI1	TULP	9	17	166.511344538	173.152941176	102356	0.96164317745
chloroplast	QUI2	QUIN	10	10	0.915873015873	1.925	102849	0.475778190064
chloroplast	QUI2	RIC	10	10	166.188888889	167.444444444	102850	0.992501658925
chloroplast	QUI2	RSV	10	9	27.6518518519	30.1074074074	102845	0.91844015254
chloroplast	QUI2	SILG	10	10	167.708888889	173.775555556	102812	0.965089067635
chloroplast	QUI2	SILR	10	6	168.322222222	174.477777778	102848	0.964720117175
chloroplast	QUI2	STI	10	16	25.4967893218	30.541955267	102850	0.8348119529
chloroplast	QUI2	TIL	10	9	19.6452380952	30.4380952381	102781	0.645416145181
chloroplast	QUI2	TULP	10	17	166.700233427	173.797385621	102850	0.959164217754
chloroplast	QUIN	RIC	10	10	167.321428571	168.675	105837	0.991975269432
chloroplast	QUIN	RSV	10	9	28.7658730159	31.3194444444	105085	0.918466898955
chloroplast	QUIN	SILG	10	10	168.596428571	174.761111111	103078	0.964725089578
chloroplast	QUIN	SILR	10	6	169.454761905	175.708333333	103566	0.964409363461
chloroplast	QUIN	STI	10	16	26.6293290043	31.7725108225	104579	0.838124791367
chloroplast	QUIN	TIL	10	9	20.7619047619	31.6527777778	102977	0.655926784931
chloroplast	QUIN	TULP	10	17	167.832773109	175.027941176	106402	0.958891317473
chloroplast	RIC	RSV	10	9	163.611111111	166.411111111	105090	0.983174200441
chloroplast	RIC	SILG	10	10	157.8	164.211111111	103080	0.960958116246
chloroplast	RIC	SILR	10	6	90.8	97.3	103576	0.933196300103
chloroplast	RIC	STI	10	16	161.307900433	166.697510823	104585	0.967668321122
chloroplast	RIC	TIL	10	9	155.583333333	166.720634921	102983	0.933197821658
chloroplast	RIC	TULP	10	17	34.5113445378	41.9529411765	105853	0.822620382982
chloroplast	RSV	SILG	9	10	165.411111111	173.022222222	103075	0.956010788595
chloroplast	RSV	SILR	9	6	165.744444444	173.444444444	103646	0.955605381166
chloroplast	RSV	STI	9	16	18.919011544	25.5086219336	104658	0.741671251126
chloroplast	RSV	TIL	9	9	13.1468253968	25.4841269841	103035	0.515882902523
chloroplast	RSV	TULP	9	17	164.122455649	172.764052288	105169	0.949980354569
chloroplast	SILG	SILR	10	6	157.933333333	169.244444444	103074	0.933167016807
chloroplast	SILG	STI	10	16	157.720021645	167.920743146	103078	0.939252761097
chloroplast	SILG	TIL	10	9	157.383333333	173.331746032	102837	0.907989084149
chloroplast	SILG	TULP	10	17	156.711344538	168.964052288	103080	0.927483345813
chloroplast	SILR	STI	6	16	163.441233766	173.730844156	103661	0.940772691
chloroplast	SILR	TIL	6	9	157.716666667	173.753968254	103037	0.907701091673
chloroplast	SILR	TULP	6	17	92.6446778711	104.98627451	103681	0.882445617808
chloroplast	STI	TIL	16	9	6.79401154401	21.7209235209	103038	0.312786495356
chloroplast	STI	TULP	16	17	160.741669213	171.972876241	104674	0.934691985889
chloroplast	TIL	TULP	9	17	155.833239963	172.812138189	103039	0.901749388649
