sample_id	read_path	plate_well	specimen	demultiplex_sample	lane
KIRN_LP_180_Du-422	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_180_Du-422_S128_L005_R2_001.fastq.gz	LP_180	Du-422	S128	L005
KIRN_LP_181_Du-423	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_181_Du-423_S138_L005_R1_001.fastq.gz	LP_181	Du-423	S138	L005
KIRN_LP_181_Du-423	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_181_Du-423_S138_L005_R2_001.fastq.gz	LP_181	Du-423	S138	L005
KIRN_LP_182_Du-424	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_182_Du-424_S149_L005_R1_001.fastq.gz	LP_182	Du-424	S149	L005
KIRN_LP_182_Du-424	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_182_Du-424_S149_L005_R2_001.fastq.gz	LP_182	Du-424	S149	L005
KIRN_LP_183_Du-425	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_183_Du-425_S159_L005_R1_001.fastq.gz	LP_183	Du-425	S159	L005
KIRN_LP_183_Du-425	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_183_Du-425_S159_L005_R2_001.fastq.gz	LP_183	Du-425	S159	L005
KIRN_LP_184_Du-426	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_184_Du-426_S169_L005_R1_001.fastq.gz	LP_184	Du-426	S169	L005
KIRN_LP_184_Du-426	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_184_Du-426_S169_L005_R2_001.fastq.gz	LP_184	Du-426	S169	L005
KIRN_LP_185_Du-427	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_185_Du-427_S180_L005_R1_001.fastq.gz	LP_185	Du-427	S180	L005
KIRN_LP_185_Du-427	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_185_Du-427_S180_L005_R2_001.fastq.gz	LP_185	Du-427	S180	L005
KIRN_LP_186_Du-428	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_186_Du-428_S190_L005_R1_001.fastq.gz	LP_186	Du-428	S190	L005
KIRN_LP_186_Du-428	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_186_Du-428_S190_L005_R2_001.fastq.gz	LP_186	Du-428	S190	L005
KIRN_LP_187_Du-429	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_187_Du-429_S119_L005_R1_001.fastq.gz	LP_187	Du-429	S119	L005
KIRN_LP_187_Du-429	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_187_Du-429_S119_L005_R2_001.fastq.gz	LP_187	Du-429	S119	L005
KIRT_LP_159_Du-364	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_159_Du-364_S156_L005_R1_001.fastq.gz	LP_159	Du-364	S156	L005
KIRT_LP_159_Du-364	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_159_Du-364_S156_L005_R2_001.fastq.gz	LP_159	Du-364	S156	L005
KIRT_LP_160_Du-365	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_160_Du-365_S166_L005_R1_001.fastq.gz	LP_160	Du-365	S166	L005
KIRT_LP_160_Du-365	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_160_Du-365_S166_L005_R2_001.fastq.gz	LP_160	Du-365	S166	L005
KIRT_LP_161_Du-366	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_161_Du-366_S177_L005_R1_001.fastq.gz	LP_161	Du-366	S177	L005
KIRT_LP_161_Du-366	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_161_Du-366_S177_L005_R2_001.fastq.gz	LP_161	Du-366	S177	L005
KIRT_LP_162_Du-367	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_162_Du-367_S188_L005_R1_001.fastq.gz	LP_162	Du-367	S188	L005
KIRT_LP_162_Du-367	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_162_Du-367_S188_L005_R2_001.fastq.gz	LP_162	Du-367	S188	L005
KIRT_LP_163_Du-368	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_163_Du-368_S117_L005_R1_001.fastq.gz	LP_163	Du-368	S117	L005
KIRT_LP_163_Du-368	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_163_Du-368_S117_L005_R2_001.fastq.gz	LP_163	Du-368	S117	L005
KIRT_LP_164_Du-369	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_164_Du-369_S126_L005_R1_001.fastq.gz	LP_164	Du-369	S126	L005
KIRT_LP_164_Du-369	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_164_Du-369_S126_L005_R2_001.fastq.gz	LP_164	Du-369	S126	L005
KIRT_LP_165_Du-370	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_165_Du-370_S136_L005_R1_001.fastq.gz	LP_165	Du-370	S136	L005
KIRT_LP_165_Du-370	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_165_Du-370_S136_L005_R2_001.fastq.gz	LP_165	Du-370	S136	L005
KIRT_LP_166_Du-371	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_166_Du-371_S147_L005_R1_001.fastq.gz	LP_166	Du-371	S147	L005
KIRT_LP_166_Du-371	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_166_Du-371_S147_L005_R2_001.fastq.gz	LP_166	Du-371	S147	L005
KIRT_LP_167_Du-372	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_167_Du-372_S157_L005_R1_001.fastq.gz	LP_167	Du-372	S157	L005
KIRT_LP_167_Du-372	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_167_Du-372_S157_L005_R2_001.fastq.gz	LP_167	Du-372	S157	L005
KIRT_LP_168_Du-373	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_168_Du-373_S167_L005_R1_001.fastq.gz	LP_168	Du-373	S167	L005
KIRT_LP_168_Du-373	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_168_Du-373_S167_L005_R2_001.fastq.gz	LP_168	Du-373	S167	L005
MALV_LP_095_Du-201	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_095_Du-201_S97_L005_R1_001.fastq.gz	LP_095	Du-201	S97	L005
MALV_LP_095_Du-201	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_095_Du-201_S97_L005_R2_001.fastq.gz	LP_095	Du-201	S97	L005
MALV_LP_096_Du-202	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_096_Du-202_S107_L005_R1_001.fastq.gz	LP_096	Du-202	S107	L005
MALV_LP_096_Du-202	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_096_Du-202_S107_L005_R2_001.fastq.gz	LP_096	Du-202	S107	L005
MALV_LP_097_Du-203	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_097_Du-203_S36_L005_R1_001.fastq.gz	LP_097	Du-203	S36	L005
MALV_LP_097_Du-203	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_097_Du-203_S36_L005_R2_001.fastq.gz	LP_097	Du-203	S36	L005
MALV_LP_098_Du-204	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_098_Du-204_S46_L005_R1_001.fastq.gz	LP_098	Du-204	S46	L005
MALV_LP_098_Du-204	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_098_Du-204_S46_L005_R2_001.fastq.gz	LP_098	Du-204	S46	L005
MALV_LP_099_Du-205	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_099_Du-205_S57_L005_R1_001.fastq.gz	LP_099	Du-205	S57	L005
MALV_LP_099_Du-205	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_099_Du-205_S57_L005_R2_001.fastq.gz	LP_099	Du-205	S57	L005
MALV_LP_100_Du-206	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_100_Du-206_S67_L005_R1_001.fastq.gz	LP_100	Du-206	S67	L005
MALV_LP_100_Du-206	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_100_Du-206_S67_L005_R2_001.fastq.gz	LP_100	Du-206	S67	L005
MALV_LP_101_Du-207	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_101_Du-207_S78_L005_R1_001.fastq.gz	LP_101	Du-207	S78	L005
MALV_LP_101_Du-207	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_101_Du-207_S78_L005_R2_001.fastq.gz	LP_101	Du-207	S78	L005
MALV_LP_102_Du-208	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_102_Du-208_S88_L005_R1_001.fastq.gz	LP_102	Du-208	S88	L005
MALV_LP_102_Du-208	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_102_Du-208_S88_L005_R2_001.fastq.gz	LP_102	Du-208	S88	L005
MALV_LP_103_Du-209	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_103_Du-209_S98_L005_R1_001.fastq.gz	LP_103	Du-209	S98	L005
MALV_LP_103_Du-209	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_103_Du-209_S98_L005_R2_001.fastq.gz	LP_103	Du-209	S98	L005
MALV_LP_104_Du-210	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_104_Du-210_S108_L005_R1_001.fastq.gz	LP_104	Du-210	S108	L005
MALV_LP_104_Du-210	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_104_Du-210_S108_L005_R2_001.fastq.gz	LP_104	Du-210	S108	L005
OCO_LP_058_Du-115	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_058_Du-115_S41_L005_R1_001.fastq.gz	LP_058	Du-115	S41	L005
OCO_LP_058_Du-115	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_058_Du-115_S41_L005_R2_001.fastq.gz	LP_058	Du-115	S41	L005
OCO_LP_059_Du-106	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_059_Du-106_S52_L005_R1_001.fastq.gz	LP_059	Du-106	S52	L005
OCO_LP_059_Du-106	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_059_Du-106_S52_L005_R2_001.fastq.gz	LP_059	Du-106	S52	L005
OCO_LP_060_Du-107	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_060_Du-107_S63_L005_R1_001.fastq.gz	LP_060	Du-107	S63	L005
OCO_LP_060_Du-107	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_060_Du-107_S63_L005_R2_001.fastq.gz	LP_060	Du-107	S63	L005
OCO_LP_061_Du-108	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_061_Du-108_S73_L005_R1_001.fastq.gz	LP_061	Du-108	S73	L005
OCO_LP_061_Du-108	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_061_Du-108_S73_L005_R2_001.fastq.gz	LP_061	Du-108	S73	L005
OCO_LP_062_Du-109	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_062_Du-109_S83_L005_R1_001.fastq.gz	LP_062	Du-109	S83	L005
OCO_LP_062_Du-109	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_062_Du-109_S83_L005_R2_001.fastq.gz	LP_062	Du-109	S83	L005
OCO_LP_063_Du-110	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_063_Du-110_S93_L005_R1_001.fastq.gz	LP_063	Du-110	S93	L005
OCO_LP_063_Du-110	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_063_Du-110_S93_L005_R2_001.fastq.gz	LP_063	Du-110	S93	L005
OCO_LP_064_Du-111	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_064_Du-111_S103_L005_R1_001.fastq.gz	LP_064	Du-111	S103	L005
OCO_LP_064_Du-111	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_064_Du-111_S103_L005_R2_001.fastq.gz	LP_064	Du-111	S103	L005
OCO_LP_065_Du-112	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_065_Du-112_S32_L005_R1_001.fastq.gz	LP_065	Du-112	S32	L005
OCO_LP_065_Du-112	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_065_Du-112_S32_L005_R2_001.fastq.gz	LP_065	Du-112	S32	L005
OCO_LP_066_Du-113	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_066_Du-113_S42_L005_R1_001.fastq.gz	LP_066	Du-113	S42	L005
OCO_LP_066_Du-113	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_066_Du-113_S42_L005_R2_001.fastq.gz	LP_066	Du-113	S42	L005
OCO_LP_067_Du-114	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_067_Du-114_S53_L005_R1_001.fastq.gz	LP_067	Du-114	S53	L005
OCO_LP_067_Du-114	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_067_Du-114_S53_L005_R2_001.fastq.gz	LP_067	Du-114	S53	L005
QUI1_LP_249_Du-648	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_249_Du-648_S274_L005_R1_001.fastq.gz	LP_249	Du-648	S274	L005
QUI1_LP_249_Du-648	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_249_Du-648_S274_L005_R2_001.fastq.gz	LP_249	Du-648	S274	L005
QUI1_LP_250_Du-649	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_250_Du-649_S283_L005_R1_001.fastq.gz	LP_250	Du-649	S283	L005
QUI1_LP_250_Du-649	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_250_Du-649_S283_L005_R2_001.fastq.gz	LP_250	Du-649	S283	L005
QUI1_LP_251_Du-650	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_251_Du-650_S216_L005_R1_001.fastq.gz	LP_251	Du-650	S216	L005
QUI1_LP_251_Du-650	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_251_Du-650_S216_L005_R2_001.fastq.gz	LP_251	Du-650	S216	L005
QUI1_LP_252_Du-651	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_252_Du-651_S226_L005_R1_001.fastq.gz	LP_252	Du-651	S226	L005
QUI1_LP_252_Du-651	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_252_Du-651_S226_L005_R2_001.fastq.gz	LP_252	Du-651	S226	L005
QUI1_LP_253_Du-652	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_253_Du-652_S237_L005_R1_001.fastq.gz	LP_253	Du-652	S237	L005
QUI1_LP_253_Du-652	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_253_Du-652_S237_L005_R2_001.fastq.gz	LP_253	Du-652	S237	L005
QUI1_LP_254_Du-653	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_254_Du-653_S248_L005_R1_001.fastq.gz	LP_254	Du-653	S248	L005
QUI1_LP_254_Du-653	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_254_Du-653_S248_L005_R2_001.fastq.gz	LP_254	Du-653	S248	L005
QUI1_LP_255_Du-654	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_255_Du-654_S256_L005_R1_001.fastq.gz	LP_255	Du-654	S256	L005
QUI1_LP_255_Du-654	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_255_Du-654_S256_L005_R2_001.fastq.gz	LP_255	Du-654	S256	L005
QUI1_LP_256_Du-655	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_256_Du-655_S264_L005_R1_001.fastq.gz	LP_256	Du-655	S264	L005
QUI1_LP_257_Du-656	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_257_Du-656_S275_L005_R1_001.fastq.gz	LP_257	Du-656	S275	L005
QUI1_LP_257_Du-656	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_257_Du-656_S275_L005_R2_001.fastq.gz	LP_257	Du-656	S275	L005
QUI1_LP_258_Du-657	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_258_Du-657_S284_L005_R1_001.fastq.gz	LP_258	Du-657	S284	L005
QUI1_LP_258_Du-657	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_258_Du-657_S284_L005_R2_001.fastq.gz	LP_258	Du-657	S284	L005
QUI2_LP_243_Du-631	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_243_Du-631_S215_L005_R1_001.fastq.gz	LP_243	Du-631	S215	L005
QUI2_LP_243_Du-631	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_243_Du-631_S215_L005_R2_001.fastq.gz	LP_243	Du-631	S215	L005
QUI2_LP_244_Du-632	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_244_Du-632_S225_L005_R1_001.fastq.gz	LP_244	Du-632	S225	L005
QUI2_LP_244_Du-632	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_244_Du-632_S225_L005_R2_001.fastq.gz	LP_244	Du-632	S225	L005
QUI2_LP_245_Du-633	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_245_Du-633_S236_L005_R1_001.fastq.gz	LP_245	Du-633	S236	L005
QUI2_LP_245_Du-633	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_245_Du-633_S236_L005_R2_001.fastq.gz	LP_245	Du-633	S236	L005
QUI2_LP_246_Du-634	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_246_Du-634_S247_L005_R1_001.fastq.gz	LP_246	Du-634	S247	L005
QUI2_LP_246_Du-634	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_246_Du-634_S247_L005_R2_001.fastq.gz	LP_246	Du-634	S247	L005
QUI2_LP_247_Du-635	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_247_Du-635_S255_L005_R1_001.fastq.gz	LP_247	Du-635	S255	L005
QUI2_LP_247_Du-635	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_247_Du-635_S255_L005_R2_001.fastq.gz	LP_247	Du-635	S255	L005
QUI2_LP_248_Du-636	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_248_Du-636_S263_L005_R1_001.fastq.gz	LP_248	Du-636	S263	L005
QUI2_LP_248_Du-636	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_248_Du-636_S263_L005_R2_001.fastq.gz	LP_248	Du-636	S263	L005
QUI2_LP_337_Du-638	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_337_Du-638_S206_L005_R1_001.fastq.gz	LP_337	Du-638	S206	L005
QUI2_LP_337_Du-638	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_337_Du-638_S206_L005_R2_001.fastq.gz	LP_337	Du-638	S206	L005
QUI2_LP_338_Du-639	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_338_Du-639_S208_L005_R1_001.fastq.gz	LP_338	Du-639	S208	L005
QUI2_LP_338_Du-639	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_338_Du-639_S208_L005_R2_001.fastq.gz	LP_338	Du-639	S208	L005
QUI2_LP_339_Du-640	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_339_Du-640_S209_L005_R1_001.fastq.gz	LP_339	Du-640	S209	L005
QUI2_LP_339_Du-640	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_339_Du-640_S209_L005_R2_001.fastq.gz	LP_339	Du-640	S209	L005
QUI2_LP_340_Du-641	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_340_Du-641_S211_L005_R1_001.fastq.gz	LP_340	Du-641	S211	L005
QUI2_LP_340_Du-641	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_340_Du-641_S211_L005_R2_001.fastq.gz	LP_340	Du-641	S211	L005
QUIN_LP_069_Du-155	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_069_Du-155_S74_L005_R1_001.fastq.gz	LP_069	Du-155	S74	L005
QUIN_LP_069_Du-155	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_069_Du-155_S74_L005_R2_001.fastq.gz	LP_069	Du-155	S74	L005
QUIN_LP_070_Du-156	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_070_Du-156_S84_L005_R1_001.fastq.gz	LP_070	Du-156	S84	L005
QUIN_LP_070_Du-156	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_070_Du-156_S84_L005_R2_001.fastq.gz	LP_070	Du-156	S84	L005
QUIN_LP_071_Du-157	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_071_Du-157_S94_L005_R1_001.fastq.gz	LP_071	Du-157	S94	L005
QUIN_LP_071_Du-157	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_071_Du-157_S94_L005_R2_001.fastq.gz	LP_071	Du-157	S94	L005
QUIN_LP_072_Du-158	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_072_Du-158_S104_L005_R1_001.fastq.gz	LP_072	Du-158	S104	L005
QUIN_LP_072_Du-158	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_072_Du-158_S104_L005_R2_001.fastq.gz	LP_072	Du-158	S104	L005
