sample_id	step	command
RSV_LP_315_Du-95	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/RSV_LP_315_Du-95.organelle.sorted.bam
RSV_LP_315_Du-95	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/RSV_LP_315_Du-95.organelle.sorted.bam
RSV_LP_315_Du-95	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/RSV_LP_315_Du-95.organelle.sorted.bam
RSV_LP_316_Du-96	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_316_Du-96_S26_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_316_Du-96_S26_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/RSV_LP_316_Du-96.organelle.sorted.tmp.bam -
RSV_LP_316_Du-96	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/RSV_LP_316_Du-96.organelle.sorted.bam
RSV_LP_316_Du-96	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/RSV_LP_316_Du-96.organelle.sorted.bam
RSV_LP_316_Du-96	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/RSV_LP_316_Du-96.organelle.sorted.bam
RSV_LP_316_Du-96	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/RSV_LP_316_Du-96.organelle.sorted.bam
SILG_LP_149_Du-343	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_149_Du-343_S134_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_149_Du-343_S134_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_149_Du-343.organelle.sorted.tmp.bam -
SILG_LP_149_Du-343	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_149_Du-343.organelle.sorted.bam
SILG_LP_149_Du-343	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_149_Du-343.organelle.sorted.bam
SILG_LP_149_Du-343	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_149_Du-343.organelle.sorted.bam
SILG_LP_149_Du-343	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_149_Du-343.organelle.sorted.bam
SILG_LP_150_Du-344	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_150_Du-344_S145_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_150_Du-344_S145_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_150_Du-344.organelle.sorted.tmp.bam -
SILG_LP_150_Du-344	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_150_Du-344.organelle.sorted.bam
SILG_LP_150_Du-344	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_150_Du-344.organelle.sorted.bam
SILG_LP_150_Du-344	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_150_Du-344.organelle.sorted.bam
SILG_LP_150_Du-344	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_150_Du-344.organelle.sorted.bam
SILG_LP_151_Du-345	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_151_Du-345_S155_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_151_Du-345_S155_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_151_Du-345.organelle.sorted.tmp.bam -
SILG_LP_151_Du-345	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_151_Du-345.organelle.sorted.bam
SILG_LP_151_Du-345	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_151_Du-345.organelle.sorted.bam
SILG_LP_151_Du-345	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_151_Du-345.organelle.sorted.bam
SILG_LP_151_Du-345	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_151_Du-345.organelle.sorted.bam
SILG_LP_152_Du-346	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_152_Du-346_S165_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_152_Du-346_S165_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_152_Du-346.organelle.sorted.tmp.bam -
SILG_LP_152_Du-346	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_152_Du-346.organelle.sorted.bam
SILG_LP_152_Du-346	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_152_Du-346.organelle.sorted.bam
SILG_LP_152_Du-346	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_152_Du-346.organelle.sorted.bam
SILG_LP_152_Du-346	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_152_Du-346.organelle.sorted.bam
SILG_LP_153_Du-347	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_153_Du-347_S176_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_153_Du-347_S176_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_153_Du-347.organelle.sorted.tmp.bam -
SILG_LP_153_Du-347	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_153_Du-347.organelle.sorted.bam
SILG_LP_153_Du-347	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_153_Du-347.organelle.sorted.bam
SILG_LP_153_Du-347	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_153_Du-347.organelle.sorted.bam
SILG_LP_153_Du-347	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_153_Du-347.organelle.sorted.bam
SILG_LP_154_Du-348	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_154_Du-348_S187_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_154_Du-348_S187_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_154_Du-348.organelle.sorted.tmp.bam -
SILG_LP_154_Du-348	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_154_Du-348.organelle.sorted.bam
SILG_LP_154_Du-348	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_154_Du-348.organelle.sorted.bam
SILG_LP_154_Du-348	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_154_Du-348.organelle.sorted.bam
SILG_LP_154_Du-348	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_154_Du-348.organelle.sorted.bam
SILG_LP_155_Du-349	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_155_Du-349_S116_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_155_Du-349_S116_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_155_Du-349.organelle.sorted.tmp.bam -
SILG_LP_155_Du-349	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_155_Du-349.organelle.sorted.bam
SILG_LP_155_Du-349	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_155_Du-349.organelle.sorted.bam
SILG_LP_155_Du-349	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_155_Du-349.organelle.sorted.bam
SILG_LP_155_Du-349	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_155_Du-349.organelle.sorted.bam
SILG_LP_156_Du-350	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_156_Du-350_S125_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_156_Du-350_S125_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_156_Du-350.organelle.sorted.tmp.bam -
SILG_LP_156_Du-350	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_156_Du-350.organelle.sorted.bam
SILG_LP_156_Du-350	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_156_Du-350.organelle.sorted.bam
SILG_LP_156_Du-350	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_156_Du-350.organelle.sorted.bam
SILG_LP_156_Du-350	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_156_Du-350.organelle.sorted.bam
SILG_LP_157_Du-351	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_157_Du-351_S135_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_157_Du-351_S135_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_157_Du-351.organelle.sorted.tmp.bam -
SILG_LP_157_Du-351	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_157_Du-351.organelle.sorted.bam
SILG_LP_157_Du-351	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_157_Du-351.organelle.sorted.bam
SILG_LP_157_Du-351	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_157_Du-351.organelle.sorted.bam
SILG_LP_157_Du-351	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_157_Du-351.organelle.sorted.bam
SILG_LP_158_Du-352	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_158_Du-352_S146_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_158_Du-352_S146_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_158_Du-352.organelle.sorted.tmp.bam -
SILG_LP_158_Du-352	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_158_Du-352.organelle.sorted.bam
SILG_LP_158_Du-352	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_158_Du-352.organelle.sorted.bam
SILG_LP_158_Du-352	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_158_Du-352.organelle.sorted.bam
SILG_LP_158_Du-352	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILG_LP_158_Du-352.organelle.sorted.bam
SILR_LP_346_Du-729	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_346_Du-729_S267_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_346_Du-729_S267_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_346_Du-729.organelle.sorted.tmp.bam -
SILR_LP_346_Du-729	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_346_Du-729.organelle.sorted.bam
SILR_LP_346_Du-729	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_346_Du-729.organelle.sorted.bam
SILR_LP_346_Du-729	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_346_Du-729.organelle.sorted.bam
SILR_LP_346_Du-729	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_346_Du-729.organelle.sorted.bam
SILR_LP_347_Du-730	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_347_Du-730_S277_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_347_Du-730_S277_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_347_Du-730.organelle.sorted.tmp.bam -
SILR_LP_347_Du-730	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_347_Du-730.organelle.sorted.bam
SILR_LP_347_Du-730	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_347_Du-730.organelle.sorted.bam
SILR_LP_347_Du-730	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_347_Du-730.organelle.sorted.bam
SILR_LP_347_Du-730	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_347_Du-730.organelle.sorted.bam
SILR_LP_348_Du-731	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_348_Du-731_S287_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_348_Du-731_S287_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_348_Du-731.organelle.sorted.tmp.bam -
SILR_LP_348_Du-731	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_348_Du-731.organelle.sorted.bam
SILR_LP_348_Du-731	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_348_Du-731.organelle.sorted.bam
SILR_LP_348_Du-731	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_348_Du-731.organelle.sorted.bam
SILR_LP_348_Du-731	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_348_Du-731.organelle.sorted.bam
SILR_LP_349_Du-732	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_349_Du-732_S219_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_349_Du-732_S219_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_349_Du-732.organelle.sorted.tmp.bam -
SILR_LP_349_Du-732	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_349_Du-732.organelle.sorted.bam
SILR_LP_349_Du-732	flagstat	samtools flagstat /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_349_Du-732.organelle.sorted.bam
SILR_LP_349_Du-732	idxstats	samtools idxstats /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_349_Du-732.organelle.sorted.bam
SILR_LP_349_Du-732	depth	samtools depth -aa -q 20 -Q 0 /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_349_Du-732.organelle.sorted.bam
SILR_LP_351_Du-734	align_filter_sort	bwa mem -t 16 dudleya_organelle_reference_verification/references/dudleya_cp_mt.fa genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_351_Du-734_S241_L005_R1_001.fastq.gz genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_351_Du-734_S241_L005_R2_001.fastq.gz | samtools view -@ 16 -b -F 4 -q 0 - | samtools sort -@ 16 -o /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_351_Du-734.organelle.sorted.tmp.bam -
SILR_LP_351_Du-734	index	samtools index /home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/SILR_LP_351_Du-734.organelle.sorted.bam
