sample_id	batch	species	popcode	track_id	organelle	purpose	record	region_count	region_bp	total_depth	mean_depth	bases_ge_1x	breadth_ge_1x	bases_ge_5x	breadth_ge_5x	bases_ge_10x	breadth_ge_10x	bed_path	depth_path
SILG_LP_152_Du-346	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	29686408	238.372288	124535	0.999976	124526	0.999904	124508	0.999759	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_152_Du-346.depth.tsv
SILG_LP_152_Du-346	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	5165375	21.225330	230288	0.946289	229674	0.943766	221368	0.909636	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_152_Du-346.depth.tsv
SILG_LP_152_Du-346	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1648351	36.687091	44930	1.000000	44930	1.000000	44872	0.998709	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_152_Du-346.depth.tsv
SILG_LP_153_Du-347	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	29612619	197.057502	150264	0.999933	150230	0.999707	150187	0.999421	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_153_Du-347.depth.tsv
SILG_LP_153_Du-347	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	10154443	197.280910	51466	0.999883	51441	0.999398	51405	0.998698	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_153_Du-347.depth.tsv
SILG_LP_153_Du-347	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	4947122	192.225754	25732	0.999845	25707	0.998873	25677	0.997707	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_153_Du-347.depth.tsv
SILG_LP_153_Du-347	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	24665497	198.055991	124532	0.999952	124523	0.999880	124510	0.999775	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_153_Du-347.depth.tsv
SILG_LP_153_Du-347	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	3884294	15.961168	230035	0.945250	226555	0.930950	192997	0.793055	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_153_Du-347.depth.tsv
SILG_LP_153_Du-347	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1248110	27.778990	44930	1.000000	44929	0.999978	44732	0.995593	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_153_Du-347.depth.tsv
SILG_LP_154_Du-348	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	217811221	1449.427186	150274	1.000000	150268	0.999960	150265	0.999940	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_154_Du-348.depth.tsv
SILG_LP_154_Du-348	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	80347955	1561.003167	51472	1.000000	51471	0.999981	51469	0.999942	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_154_Du-348.depth.tsv
SILG_LP_154_Du-348	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	39187451	1522.670617	25736	1.000000	25736	1.000000	25734	0.999922	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_154_Du-348.depth.tsv
SILG_LP_154_Du-348	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	178623770	1434.291301	124538	1.000000	124532	0.999952	124531	0.999944	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_154_Du-348.depth.tsv
SILG_LP_154_Du-348	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	18962226	77.918737	230263	0.946186	229991	0.945069	229928	0.944810	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_154_Du-348.depth.tsv
SILG_LP_154_Du-348	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	6036350	134.350100	44930	1.000000	44930	1.000000	44930	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_154_Du-348.depth.tsv
SILG_LP_155_Du-349	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	35442036	235.849422	150271	0.999980	150246	0.999814	150213	0.999594	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_155_Du-349.depth.tsv
SILG_LP_155_Du-349	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	12915820	250.929049	51469	0.999942	51453	0.999631	51427	0.999126	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_155_Du-349.depth.tsv
SILG_LP_155_Du-349	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	6328267	245.891630	25733	0.999883	25721	0.999417	25702	0.998679	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_155_Du-349.depth.tsv
SILG_LP_155_Du-349	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	29113769	233.774181	124538	1.000000	124525	0.999896	124511	0.999783	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_155_Du-349.depth.tsv
SILG_LP_155_Du-349	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	4765491	19.582144	230422	0.946840	228817	0.940245	213697	0.878114	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_155_Du-349.depth.tsv
SILG_LP_155_Du-349	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1541692	34.313198	44930	1.000000	44930	1.000000	44929	0.999978	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_155_Du-349.depth.tsv
SILG_LP_156_Du-350	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	22523618	149.883666	150259	0.999900	150214	0.999601	150165	0.999275	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_156_Du-350.depth.tsv
SILG_LP_156_Du-350	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	9099423	176.783941	51466	0.999883	51430	0.999184	51394	0.998485	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_156_Du-350.depth.tsv
SILG_LP_156_Du-350	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	4357065	169.298454	25733	0.999883	25708	0.998912	25678	0.997746	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_156_Du-350.depth.tsv
SILG_LP_156_Du-350	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	18166553	145.871565	124526	0.999904	124506	0.999743	124487	0.999590	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_156_Du-350.depth.tsv
SILG_LP_156_Du-350	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	5716147	23.488538	230024	0.945204	229586	0.943405	221511	0.910223	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_156_Du-350.depth.tsv
SILG_LP_156_Du-350	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1831964	40.773737	44929	0.999978	44929	0.999978	44928	0.999955	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_156_Du-350.depth.tsv
SILG_LP_157_Du-351	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	34839722	231.841317	150273	0.999993	150248	0.999827	150197	0.999488	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_157_Du-351.depth.tsv
SILG_LP_157_Du-351	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	11971464	232.582064	51471	0.999981	51452	0.999611	51413	0.998854	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_157_Du-351.depth.tsv
SILG_LP_157_Du-351	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	5829742	226.520905	25736	1.000000	25717	0.999262	25692	0.998290	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_157_Du-351.depth.tsv
SILG_LP_157_Du-351	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	29009980	232.940789	124537	0.999992	124531	0.999944	124505	0.999735	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_157_Du-351.depth.tsv
SILG_LP_157_Du-351	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	1791237	7.360472	226886	0.932310	173528	0.713054	66298	0.272429	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_157_Du-351.depth.tsv
SILG_LP_157_Du-351	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	570284	12.692722	44895	0.999221	43374	0.965368	31931	0.710683	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_157_Du-351.depth.tsv
SILG_LP_158_Du-352	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	24085013	160.273986	150263	0.999927	150169	0.999301	149977	0.998024	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_158_Du-352.depth.tsv
SILG_LP_158_Du-352	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	11751254	228.303816	51470	0.999961	51456	0.999689	51422	0.999029	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_158_Du-352.depth.tsv
SILG_LP_158_Du-352	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	5733491	222.780968	25735	0.999961	25721	0.999417	25699	0.998562	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_158_Du-352.depth.tsv
SILG_LP_158_Du-352	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	18351522	147.356807	124528	0.999920	124448	0.999277	124278	0.997912	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_158_Du-352.depth.tsv
SILG_LP_158_Du-352	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	2844101	11.686854	228944	0.940767	205000	0.842377	136512	0.560949	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_158_Du-352.depth.tsv
SILG_LP_158_Du-352	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILG	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	879561	19.576252	44929	0.999978	44387	0.987915	40517	0.901781	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILG_LP_158_Du-352.depth.tsv
SILR_LP_346_Du-729	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	228859508	1522.948135	150274	1.000000	150274	1.000000	150271	0.999980	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_346_Du-729.depth.tsv
SILR_LP_346_Du-729	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	83541016	1623.038079	51472	1.000000	51472	1.000000	51469	0.999942	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_346_Du-729.depth.tsv
SILR_LP_346_Du-729	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	40761244	1583.822039	25736	1.000000	25736	1.000000	25734	0.999922	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_346_Du-729.depth.tsv
SILR_LP_346_Du-729	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	188098264	1510.368434	124538	1.000000	124538	1.000000	124537	0.999992	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_346_Du-729.depth.tsv
SILR_LP_346_Du-729	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	33140025	136.177520	243358	0.999996	243345	0.999942	243342	0.999930	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_346_Du-729.depth.tsv
SILR_LP_346_Du-729	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	10034557	223.337570	44930	1.000000	44930	1.000000	44930	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_346_Du-729.depth.tsv
SILR_LP_347_Du-730	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	397306431	2643.880052	150274	1.000000	150274	1.000000	150272	0.999987	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_347_Du-730.depth.tsv
SILR_LP_347_Du-730	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	142917720	2776.610973	51472	1.000000	51472	1.000000	51470	0.999961	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_347_Du-730.depth.tsv
SILR_LP_347_Du-730	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	69551199	2702.486750	25736	1.000000	25736	1.000000	25735	0.999961	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_347_Du-730.depth.tsv
SILR_LP_347_Du-730	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	327755232	2631.768874	124538	1.000000	124538	1.000000	124537	0.999992	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_347_Du-730.depth.tsv
SILR_LP_347_Du-730	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	50910820	209.200482	243359	1.000000	243354	0.999979	243348	0.999955	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_347_Du-730.depth.tsv
SILR_LP_347_Du-730	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	15171141	337.661718	44930	1.000000	44930	1.000000	44930	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_347_Du-730.depth.tsv
SILR_LP_348_Du-731	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	283716930	1887.997458	150274	1.000000	150273	0.999993	150271	0.999980	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_348_Du-731.depth.tsv
SILR_LP_348_Du-731	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	SILR	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	99447829	1932.076255	51472	1.000000	51471	0.999981	51469	0.999942	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/SILR_LP_348_Du-731.depth.tsv
