sample_1	sample_2	mash_distance	p_value	shared_hashes	calibrated_candidate	interpretation
ABAB_MAD_LP_324_Du-595	CROB_LP_174_Du-386	0.0462941	0	13513/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROB_LP_175_Du-387	0.0468512	0	13251/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROB_LP_176_Du-388	0.0463173	0	13502/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROB_LP_177_Du-389	0.0474867	0	12959/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROB_LP_320_Du-395	0.0459287	0	13688/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROB_LP_321_Du-396	0.0456935	0	13802/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_085_Du-181	0.0499935	0	11875/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_086_Du-182	0.0479245	0	12762/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_087_Du-183	0.0526918	0	10819/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_088_Du-184	0.0488023	0	12377/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_089_Du-185	0.0496414	0	12021/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_090_Du-186	0.0493532	0	12142/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_091_Du-187	0.0474229	0	12988/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_092_Du-188	0.0481723	0	12652/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_093_Du-189	0.0468447	0	13254/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CROS_LP_094_Du-190	0.0486221	0	12455/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_ALA_LP_298-Du-767	0.0469093	0	13224/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_ALA_LP_299-Du-768	0.0479268	0	12761/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_ALA_LP_357_Du-769	0.0486082	0	12461/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BAL_LP_226_Du-602	0.0522622	0	10980/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BAL_LP_227_Du-603	0.0600233	0	8434/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BAL_LP_228_Du-604	0.0732819	0	5437/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BGL_LP_210_Du-577	0.0532547	0	10612/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BGL_LP_212_Du-579	0.0495601	0	12055/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BOU_LP_288_Du-737	0.0633151	0	7554/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BOU_LP_290_Du-739	0.0469244	0	13217/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BOU_LP_291_Du-740	0.0518159	0	11150/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BOU_LP_292_Du-741	0.0476503	0	12885/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_BOU_LP_354_Du-742	0.046714	0	13315/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_CAS_LP_328_Du-610	0.0541518	0	10291/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_CAS_LP_329_Du-611	0.0444983	0	14398/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_CAS_LP_330_Du-607	0.0533676	0	10571/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_CAS_LP_331_Du-608	0.0512316	0	11377/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_CAS_LP_332_Du-609	0.0481972	0	12641/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICN_LP_236_Du-614	0.0474514	0	12975/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICN_LP_333_Du-612	0.0486428	0	12446/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICN_LP_334_Du-613	0.047938	0	12756/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICN_LP_335_Du-615	0.054449	0	10187/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICN_LP_336_Du-616	0.0450728	0	14108/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICS_LP_293_Du-757	0.0490119	0	12287/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICS_LP_295_Du-759	0.0872146	0	3464/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICS_LP_297_Du-761	0.0607488	0	8231/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICS_LP_355_Du-762	0.0480752	0	12695/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HICS_LP_356_Du-763	0.0480391	0	12711/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HUN_LP_264_Du-683	0.0713132	0	5799/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HUN_LP_265_Du-684	0.149363	0	490/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HUN_LP_266_Du-685	0.0668964	0	6707/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HUN_LP_267_Du-686	0.0619816	0	7898/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_HUN_LP_268_Du-687	0.0693568	0	6184/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_RED_LP_202_Du-561	0.121751	0	1161/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_SIE_LP_188_Du-445	0.0452034	0	14043/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_SIE_LP_189_Du-446	0.0520093	0	11076/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_SIE_LP_190_Du-447	0.0453731	0	13959/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_SIE_LP_191_Du-448	0.0487583	0	12396/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_WOO_LP_259_Du-664	0.065826	0	6949/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_WOO_LP_260_Du-665	0.0734286	0	5411/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_WOO_LP_261_Du-667	0.0519988	0	11080/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_WOO_LP_262_Du-668	0.0613973	0	8054/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	CY_WOO_LP_263_Du-669	0.0557895	0	9732/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DAN_LP_043_Du-68	0.0568271	0	9395/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DAN_LP_044_Du-69	0.0514926	0	11275/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DAN_LP_045_Du-70	0.047586	0	12914/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DAN_LP_046_Du-71	0.0483062	0	12593/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DAN_LP_047_Du-72	0.0556569	0	9776/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DOV_LP_078_Du-174	0.0732988	0	5434/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DOV_LP_079_Du-175	0.0514694	0	11284/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DOV_LP_080_Du-176	0.050573	0	11639/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DOV_LP_081_Du-177	0.0487074	0	12418/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DOV_LP_082_Du-178	0.052984	0	10711/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DOV_LP_083_Du-179	0.0480616	0	12701/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DOV_LP_084_Du-180	0.0478395	0	12800/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU-173	0.0661974	0	6864/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU-229	0.0967977	0	2551/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU-247	0.0632319	0	7575/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU-254	0.065541	0	7015/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU-270	0.0685623	0	6348/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU-297	0.0658434	0	6945/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU-443	0.0701134	0	6032/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU-4A	0.0629561	0	7645/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU014LP012	0.0552482	0	9913/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU037LP013	0.0501299	0	11819/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU059LP015	0.0604678	0	8309/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU078LP011	0.0623359	0	7805/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DU079LP010	0.0672775	0	6623/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DUD_LP_132_Du-283	0.0602963	0	8357/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DUD_LP_133_Du-284	0.0468576	0	13248/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DUD_LP_134_Du-285	0.0466499	0	13345/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DUD_LP_135_Du-286	0.0504837	0	11675/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DUD_LP_136_Du-287	0.0458171	0	13742/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DUD_LP_137_Du-288	0.0651272	0	7112/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DUD_LP_138_Du-289	0.0468662	0	13244/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	DUD_LP_139_Du-290	0.0674884	0	6577/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_179_Du-421	0.0460868	0	13612/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_180_Du-422	0.0480887	0	12689/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_181_Du-423	0.0460493	0	13630/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_182_Du-424	0.0462689	0	13525/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_183_Du-425	0.0491267	0	12238/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_184_Du-426	0.0491385	0	12233/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_185_Du-427	0.046635	0	13352/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_186_Du-428	0.0519909	0	11083/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRN_LP_187_Du-429	0.0465074	0	13412/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_159_Du-364	0.0616318	0	7991/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_160_Du-365	0.0602216	0	8378/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_161_Du-366	0.0527376	0	10802/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_162_Du-367	0.0568397	0	9391/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_163_Du-368	0.0521855	0	11009/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_164_Du-369	0.0559076	0	9693/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_165_Du-370	0.0505978	0	11629/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_166_Du-371	0.0608613	0	8200/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_167_Du-372	0.0601329	0	8403/100000	no	not_flagged_negative_screen_not_proof
ABAB_MAD_LP_324_Du-595	KIRT_LP_168_Du-373	0.0520381	0	11065/100000	no	not_flagged_negative_screen_not_proof
