sample_id	batch	naming_profile	popcode	species	population_name	du_id	lp_id	sequencing_samples	lanes	r1_paths	r2_paths	r1_count	r2_count	pair_status	metadata_status	analysis_status	analysis_note
QUIN_LP_072_Du-158	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-158	LP_072	S104	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_072_Du-158_S104_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_072_Du-158_S104_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_073_Du-159	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-159	LP_073	S33	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_073_Du-159_S33_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_073_Du-159_S33_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_074_Du-160	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-160	LP_074	S43	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_074_Du-160_S43_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_074_Du-160_S43_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_075_Du-161	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-161	LP_075	S54	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_075_Du-161_S54_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_075_Du-161_S54_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_076_Du-162	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-162	LP_076	S64	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_076_Du-162_S64_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_076_Du-162_S64_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_077_Du-163	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-163	LP_077	S75	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_077_Du-163_S75_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_077_Du-163_S75_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_318_Du-164	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-164	LP_318	S25	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_318_Du-164_S25_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_318_Du-164_S25_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_192_Du-521	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-521	LP_192	S170	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_192_Du-521_S170_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_192_Du-521_S170_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_193_Du-522	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-522	LP_193	S181	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_193_Du-522_S181_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_193_Du-522_S181_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_194_Du-523	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-523	LP_194	S191	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_194_Du-523_S191_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_194_Du-523_S191_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_195_Du-524	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-524	LP_195	S120	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_195_Du-524_S120_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_195_Du-524_S120_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_196_Du-525	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-525	LP_196	S130	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_196_Du-525_S130_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_196_Du-525_S130_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_197_Du-526	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-526	LP_197	S140	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_197_Du-526_S140_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_197_Du-526_S140_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_198_Du-527	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-527	LP_198	S151	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_198_Du-527_S151_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_198_Du-527_S151_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_199_Du-528	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-528	LP_199	S161	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_199_Du-528_S161_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_199_Du-528_S161_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_200_Du-529	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-529	LP_200	S171	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_200_Du-529_S171_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_200_Du-529_S171_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RIC_LP_201_Du-530	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RIC	D. setchellii	Richmond Ranch	Du-530	LP_201	S182	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_201_Du-530_S182_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_201_Du-530_S182_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_049_Du-85	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-85	LP_049	S30	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_049_Du-85_S30_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_049_Du-85_S30_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_050_Du-87	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-87	LP_050	S40	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_050_Du-87_S40_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_050_Du-87_S40_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_051_Du-88	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-88	LP_051	S51	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_051_Du-88_S51_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_051_Du-88_S51_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_052_Du-89	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-89	LP_052	S62	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_052_Du-89_S62_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_052_Du-89_S62_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_053_Du-90	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-90	LP_053	S72	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_053_Du-90_S72_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_053_Du-90_S72_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_055_Du-92	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-92	LP_055	S92	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_055_Du-92_S92_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_055_Du-92_S92_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_057_Du-94	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-94	LP_057	S31	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_057_Du-94_S31_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_057_Du-94_S31_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_315_Du-95	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-95	LP_315	S27	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_315_Du-95_S27_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_315_Du-95_S27_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
RSV_LP_316_Du-96	QB3.Berkeley.251217/QB3.Results.260109	main_standard	RSV	D. setchellii	Rancho San Vicente	Du-96	LP_316	S26	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_316_Du-96_S26_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_316_Du-96_S26_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_149_Du-343	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-343	LP_149	S134	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_149_Du-343_S134_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_149_Du-343_S134_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_150_Du-344	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-344	LP_150	S145	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_150_Du-344_S145_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_150_Du-344_S145_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_151_Du-345	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-345	LP_151	S155	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_151_Du-345_S155_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_151_Du-345_S155_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_152_Du-346	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-346	LP_152	S165	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_152_Du-346_S165_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_152_Du-346_S165_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_153_Du-347	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-347	LP_153	S176	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_153_Du-347_S176_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_153_Du-347_S176_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_154_Du-348	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-348	LP_154	S187	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_154_Du-348_S187_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_154_Du-348_S187_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_155_Du-349	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-349	LP_155	S116	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_155_Du-349_S116_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_155_Du-349_S116_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_156_Du-350	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-350	LP_156	S125	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_156_Du-350_S125_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_156_Du-350_S125_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_157_Du-351	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-351	LP_157	S135	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_157_Du-351_S135_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_157_Du-351_S135_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILG_LP_158_Du-352	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILG	D. setchellii	Silver Creek Golf	Du-352	LP_158	S146	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_158_Du-352_S146_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_158_Du-352_S146_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILR_LP_346_Du-729	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	Du-729	LP_346	S267	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_346_Du-729_S267_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_346_Du-729_S267_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILR_LP_347_Du-730	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	Du-730	LP_347	S277	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_347_Du-730_S277_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_347_Du-730_S277_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILR_LP_348_Du-731	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	Du-731	LP_348	S287	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_348_Du-731_S287_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_348_Du-731_S287_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILR_LP_349_Du-732	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	Du-732	LP_349	S219	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_349_Du-732_S219_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_349_Du-732_S219_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILR_LP_351_Du-734	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	Du-734	LP_351	S241	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_351_Du-734_S241_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_351_Du-734_S241_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
SILR_LP_353_Du-736	QB3.Berkeley.251217/QB3.Results.260109	main_standard	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	Du-736	LP_353	S258	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_353_Du-736_S258_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_353_Du-736_S258_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
STI_LP_027_Du-45	QB3.Berkeley.251217/QB3.Results.260109	main_standard	STI	D. setchellii	Stiles Ranch	Du-45	LP_027	S100	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_027_Du-45_S100_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_027_Du-45_S100_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
STI_LP_028_Du-46	QB3.Berkeley.251217/QB3.Results.260109	main_standard	STI	D. setchellii	Stiles Ranch	Du-46	LP_028	S28	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_028_Du-46_S28_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_028_Du-46_S28_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
STI_LP_029_Du-47	QB3.Berkeley.251217/QB3.Results.260109	main_standard	STI	D. setchellii	Stiles Ranch	Du-47	LP_029	S38	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_029_Du-47_S38_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_029_Du-47_S38_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
STI_LP_030_Du-48	QB3.Berkeley.251217/QB3.Results.260109	main_standard	STI	D. setchellii	Stiles Ranch	Du-48	LP_030	S48	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_030_Du-48_S48_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_030_Du-48_S48_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
STI_LP_031_Du-49	QB3.Berkeley.251217/QB3.Results.260109	main_standard	STI	D. setchellii	Stiles Ranch	Du-49	LP_031	S59	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_031_Du-49_S59_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_031_Du-49_S59_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
STI_LP_032_Du-50	QB3.Berkeley.251217/QB3.Results.260109	main_standard	STI	D. setchellii	Stiles Ranch	Du-50	LP_032	S69	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_032_Du-50_S69_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_032_Du-50_S69_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
STI_LP_033_Du-51	QB3.Berkeley.251217/QB3.Results.260109	main_standard	STI	D. setchellii	Stiles Ranch	Du-51	LP_033	S80	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_033_Du-51_S80_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_033_Du-51_S80_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
STI_LP_034_Du-52	QB3.Berkeley.251217/QB3.Results.260109	main_standard	STI	D. setchellii	Stiles Ranch	Du-52	LP_034	S101	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_034_Du-52_S101_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_034_Du-52_S101_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
