sample_id	popcode	species	population_name	r1_paths	r2_paths	r1_count	r2_count	pair_status	analysis_eligible	sample_analysis_eligible	population_inference_eligible	population_exclusion_reason
QUI1_LP_258_Du-657	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_258_Du-657_S284_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_258_Du-657_S284_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_243_Du-631	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_243_Du-631_S215_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_243_Du-631_S215_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_244_Du-632	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_244_Du-632_S225_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_244_Du-632_S225_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_245_Du-633	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_245_Du-633_S236_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_245_Du-633_S236_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_246_Du-634	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_246_Du-634_S247_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_246_Du-634_S247_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_247_Du-635	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_247_Du-635_S255_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_247_Du-635_S255_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_248_Du-636	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_248_Du-636_S263_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_248_Du-636_S263_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_337_Du-638	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_337_Du-638_S206_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_337_Du-638_S206_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_338_Du-639	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_338_Du-639_S208_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_338_Du-639_S208_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_339_Du-640	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_339_Du-640_S209_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_339_Du-640_S209_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI2_LP_340_Du-641	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_340_Du-641_S211_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_340_Du-641_S211_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_069_Du-155	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_069_Du-155_S74_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_069_Du-155_S74_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_070_Du-156	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_070_Du-156_S84_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_070_Du-156_S84_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_071_Du-157	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_071_Du-157_S94_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_071_Du-157_S94_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_072_Du-158	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_072_Du-158_S104_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_072_Du-158_S104_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_073_Du-159	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_073_Du-159_S33_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_073_Du-159_S33_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_074_Du-160	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_074_Du-160_S43_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_074_Du-160_S43_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_075_Du-161	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_075_Du-161_S54_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_075_Du-161_S54_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_076_Du-162	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_076_Du-162_S64_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_076_Du-162_S64_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_077_Du-163	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_077_Du-163_S75_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_077_Du-163_S75_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUIN_LP_318_Du-164	QUIN	D. setchellii	Quicksilver NE	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_318_Du-164_S25_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_318_Du-164_S25_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_192_Du-521	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_192_Du-521_S170_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_192_Du-521_S170_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_193_Du-522	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_193_Du-522_S181_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_193_Du-522_S181_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_194_Du-523	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_194_Du-523_S191_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_194_Du-523_S191_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_195_Du-524	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_195_Du-524_S120_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_195_Du-524_S120_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_196_Du-525	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_196_Du-525_S130_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_196_Du-525_S130_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_197_Du-526	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_197_Du-526_S140_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_197_Du-526_S140_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_198_Du-527	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_198_Du-527_S151_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_198_Du-527_S151_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_199_Du-528	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_199_Du-528_S161_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_199_Du-528_S161_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_200_Du-529	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_200_Du-529_S171_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_200_Du-529_S171_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RIC_LP_201_Du-530	RIC	D. setchellii	Richmond Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_201_Du-530_S182_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_201_Du-530_S182_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_049_Du-85	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_049_Du-85_S30_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_049_Du-85_S30_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_050_Du-87	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_050_Du-87_S40_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_050_Du-87_S40_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_051_Du-88	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_051_Du-88_S51_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_051_Du-88_S51_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_052_Du-89	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_052_Du-89_S62_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_052_Du-89_S62_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_053_Du-90	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_053_Du-90_S72_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_053_Du-90_S72_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_055_Du-92	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_055_Du-92_S92_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_055_Du-92_S92_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_057_Du-94	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_057_Du-94_S31_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_057_Du-94_S31_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_315_Du-95	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_315_Du-95_S27_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_315_Du-95_S27_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
RSV_LP_316_Du-96	RSV	D. setchellii	Rancho San Vicente	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_316_Du-96_S26_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_316_Du-96_S26_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_149_Du-343	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_149_Du-343_S134_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_149_Du-343_S134_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_150_Du-344	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_150_Du-344_S145_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_150_Du-344_S145_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_151_Du-345	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_151_Du-345_S155_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_151_Du-345_S155_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_152_Du-346	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_152_Du-346_S165_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_152_Du-346_S165_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_153_Du-347	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_153_Du-347_S176_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_153_Du-347_S176_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_154_Du-348	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_154_Du-348_S187_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_154_Du-348_S187_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_155_Du-349	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_155_Du-349_S116_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_155_Du-349_S116_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_156_Du-350	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_156_Du-350_S125_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_156_Du-350_S125_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_157_Du-351	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_157_Du-351_S135_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_157_Du-351_S135_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILG_LP_158_Du-352	SILG	D. setchellii	Silver Creek Golf	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_158_Du-352_S146_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_158_Du-352_S146_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILR_LP_346_Du-729	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_346_Du-729_S267_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_346_Du-729_S267_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILR_LP_347_Du-730	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_347_Du-730_S277_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_347_Du-730_S277_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILR_LP_348_Du-731	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_348_Du-731_S287_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_348_Du-731_S287_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILR_LP_349_Du-732	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_349_Du-732_S219_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_349_Du-732_S219_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILR_LP_351_Du-734	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_351_Du-734_S241_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_351_Du-734_S241_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
SILR_LP_353_Du-736	SILR	D. setchellii	Silver Creek Valley Rd. + Razorback + water tower	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_353_Du-736_S258_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILR/SILR_LP_353_Du-736_S258_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_027_Du-45	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_027_Du-45_S100_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_027_Du-45_S100_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_028_Du-46	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_028_Du-46_S28_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_028_Du-46_S28_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_029_Du-47	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_029_Du-47_S38_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_029_Du-47_S38_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_030_Du-48	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_030_Du-48_S48_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_030_Du-48_S48_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_031_Du-49	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_031_Du-49_S59_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_031_Du-49_S59_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_032_Du-50	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_032_Du-50_S69_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_032_Du-50_S69_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_033_Du-51	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_033_Du-51_S80_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_033_Du-51_S80_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
